test,loss,k_on_topoI,k_off_topoI,k_cat_topoI,width_topoI,threshold_topoI,k_on_gyrase,k_off_gyrase,k_cat_gyrase,width_gyrase,threshold_gyrase,sigma0_gyrase
62,16.05600720970583,0.0014536171343411883,0.5606096954779494,5.943188013643747,0.11006034847525055,0.10178490085890796,0.06646916470282854,0.884472473677856,2.5121722057781577,0.20019081570216798,0.04148048102555563,-0.12400681021592388
63,17.26093210545821,0.014569792067062673,0.6308164586235258,8.562348546893986,0.2883509850517011,-0.23621017955020274,0.00101794242647954,0.513981699417386,7.2102971179167366,0.21616014099126574,0.10269615252189596,-0.07158741302811925
64,1.6829026668575382,0.03309410637045277,0.15994042694767951,13.098842349499764,0.07867945334225313,0.22518087362925876,0.03929052234397897,0.15468940489120758,4.7562447246208235,0.18794005463834546,-0.21992932027763842,-0.10817348455046197
65,1.379645100538084,0.06782470128179133,0.33273112328782134,19.617340799826543,0.13940730672879686,0.29969947948072595,0.029975272627842026,0.35960566791226756,9.782180787948564,0.27304805259969916,0.21634221248517665,-0.12769798042935357
66,0.5035200438207454,0.07845229550914926,0.5258974927036901,11.633617675237709,0.08845332259352265,0.1791583759550478,0.046317972290114084,0.31468914913721935,8.62776215333985,0.23562302235125612,0.13241948083657032,-0.12150760529792343
67,5.402897648861143,0.08060474538736959,0.5187908696044455,11.871487106033673,0.06823817169562571,0.06971619061308816,0.045085191861836335,0.41411456263822455,3.6271049019741346,0.24159028378830477,0.12461124476948945,-0.12143832259942422
68,0.6272593045675995,0.07297671901850028,0.6779954185688353,13.213733346920385,0.12522022893221668,0.19535921791436883,0.06021285527756217,0.20824948413316077,8.782160649372841,0.23270730591636793,0.06544466469040791,-0.11674645761896081
69,2.577628104224678,0.07777965913903603,0.588511281224633,16.587903680664184,0.08844011542678289,0.15015384597136888,0.0364486980306223,0.4808686019861848,7.25270408956608,0.25684006632923845,8.185644708277179e-05,-0.13690313268877777
70,0.797421852495422,0.061487029634847104,0.7617891649844172,11.448426466845454,0.052470738740321196,0.10711290364547925,0.05207905907247077,0.31696960501665394,12.02644663266832,0.16819689681848057,0.18187218965688748,-0.11307383763390118
71,19.67375399043306,0.09153620438322102,0.4164146830644179,7.933790823542674,0.031218697340652315,0.2712436914946432,0.02021450705207312,0.03897136019833217,8.460489226989036,0.2086754305332747,0.14587403949049305,-0.12495683229455519
72,1.2258427340491693,0.04581416294291101,0.6439491751652855,17.44829217689201,0.09884670532592117,0.1707129925251214,0.04127731639222534,0.25826079038627175,5.867298117145838,0.15696345077993615,0.26154114029663217,-0.10321538536489686
73,4.924250384126735,0.08627106152731992,0.2582714172711446,14.699942552101948,0.11516978394831652,0.05108247867852937,0.05595868092311951,0.2266997139183929,7.838197650011443,0.2450762675945301,-0.032261017626749516,-0.1326269353300781
74,4.061217907931882,0.09559966498525668,0.6065201459370633,10.169940191633502,0.15467727817564164,0.018031205315078368,0.04626163011882304,0.29149170037210187,4.691868486957251,0.2616378077505278,0.2327656267840761,-0.12059543783293662
75,1.929198151322621,0.08396700275278063,0.5613575555112205,6.641815775993154,0.0015383604574135123,-0.03954878874981138,0.033770510791461414,0.10488430554304365,9.29074008462254,0.2923110616387643,0.08220626015994137,-0.10991033343462975
76,3.1958691044664587,0.0695479259255917,0.2959657777811967,9.040373171658011,0.04436454694976566,0.21257283879769215,0.030108503165066434,0.6170937880587903,10.464106491862255,0.19370343272609636,0.03373881600074102,-0.1292916073091147
77,4.769082399852741,0.07327876407715657,0.3574599544493489,12.483050846498273,0.062384171603578495,0.2344181811607452,0.06398963994216982,0.9962185161405346,6.742250105814586,0.22810624162548984,-0.06077882492475291,-0.1172246933348766
78,4.052259124090603,0.09092908650545128,0.47034916788806247,3.138700257464172,0.016789288727732943,-0.007987665757362178,0.02483667346491444,0.18463700164399968,3.3819196219942538,0.2163106191599723,0.11392325404585316,-0.12339826573680823
79,12.066888065786362,0.07870996971917286,0.6812145656698712,7.748348145172889,0.025420474039459025,0.13575363294985712,0.049907004847064076,0.37587601935652004,1.0308271003908942,0.1370947980093558,0.05227299984571034,-0.09712675841753651
80,6.725904875962556,0.03824240799422444,0.7176376890844227,13.808771294646869,0.08185747199872578,-0.061985548508811855,0.043100616628516816,0.5462282059768742,4.927503612516138,0.27874575412659613,0.09194134425821147,-0.11359526197603839
81,1.1021894413167428,0.05387547761204062,0.5068543180188323,2.355721431807677,0.1258254295565275,0.0901489399714939,0.07711886473989372,0.3391772832976735,6.139823695280849,0.2373589089171534,0.16459838799389215,-0.12607015690798098
82,18.620152002142014,0.06259006739886037,0.8947716617486268,4.303186058695995,0.007916029488678589,0.11711558539646756,0.05885515030973485,0.42747396614070443,2.1248093352983437,0.20448255572078378,0.011627434156563213,-0.13159955952636773
83,5.078542878975979,0.057019818457228866,0.5367735037196111,1.60926888731968,0.09179218228540095,0.13966803699107688,0.038932559656411715,0.45029589948194393,11.382014138027525,0.17431837960638064,0.13084444280574756,-0.1351267966302335
84,9.282393046337504,0.04810461092887029,0.44822135012576264,10.970914570816147,0.07459607052494019,0.028656954567390203,0.05294037363634296,0.5691922890882559,4.028594534531691,0.15953278150921463,0.20548063163539,-0.09135126391637316
85,3.9811523236644333,0.030524965647481844,0.7707008401668543,6.914783550160283,0.10755061915191105,0.17725000356943685,0.06702425234730303,0.38475256244559497,8.076865714570456,0.2656601921326908,0.059893662789317445,-0.1419291588375292
86,1.4196544127229154,0.019063895263416692,0.07061065969715158,5.046193171965868,0.14184843057888818,0.06321398580761071,0.036456687255991924,0.08107977775501699,7.47664900051168,0.24884613806107994,0.1055977387164904,-0.13760833454234275
87,7.065257743046908,0.07563537653198724,0.963914324473112,15.26356790408469,0.17199671109299708,-0.11666867960983784,0.014526565771144133,0.4950971441383235,9.34595524006459,0.1877347249218156,0.15493980079929573,-0.11940336117750762
88,6.313807158051713,0.04176878746642247,0.8465329960986182,6.235159169541354,0.15842421670911203,0.25573279216119105,0.0321785590853319,0.1371552206586069,16.750147671084616,0.219152444942982,0.029411023653653237,-0.11071390092424736
89,6.427072290826612,0.02368027581645397,0.48900086100365203,9.624301316524907,0.2149390458538799,-0.07887276244132405,0.04844009356551155,0.7087888287251004,5.203791063233263,0.14316011421562774,0.18314587962645376,-0.10584328282145283
90,1.6613164593080003,0.08228971095231873,0.6326578555000549,1.1832467465654184,0.23055855380755452,0.19437774042973913,0.009733691111762761,0.32839269052383047,12.479154661366662,0.1295747298641564,-0.0749106522008983,-0.11464441368576166
91,45.49149448838138,0.004955764311992173,0.6616133921162993,0.48090397440045907,0.18797704411066082,0.28542332933534537,0.019333917174103085,0.17041536846258498,13.260827312685947,0.00431875840216886,-0.11412383394189196,-0.14696180839055176
92,1.1284904409009822,0.05858437211083589,0.7066694574839459,7.526956011983429,0.06639474005803461,0.09409447380809663,0.06238155344354021,0.2716628830157374,10.115236882091846,0.2345499261506442,0.07766640076559903,-0.12292293405262196
93,1.6170891521116086,0.068301594215823,0.41144714465638776,8.542229018714561,0.04063849098236748,0.0715648994300726,0.0285657297387164,0.21712847601890078,5.629804600639236,0.20046036819572713,0.2320973511569892,-0.10849399377715713
94,11.918565188672487,0.051984375185162954,0.3788790234737452,10.598755349454539,0.05023387563780554,0.009070609038844657,0.006293961311955237,0.47023236746214836,6.512786661598092,0.17427093083485784,-0.02210955649083101,-0.0846148684879568
95,8.991228638519953,0.06313649927295778,0.599611721157153,12.263503602535895,0.1329286567993066,-0.18069047166048205,0.08703565542588679,0.2985005716833823,2.8438481647695193,0.28344792650692485,-0.2998641832087416,-0.1016191066481792
96,3.5612420221724816,0.09734868850710897,0.5677580130300697,5.611038562904987,0.1993159496424759,0.05240179432621323,0.023311274515481234,0.5235800915196436,15.000613706188194,0.08632679847651473,-0.04554244879973339,-0.1289509744303057
97,9.381710023454719,0.036011328572364235,0.19346969104002942,4.011496188622736,0.10276538224328954,0.16203395886939512,0.04474383197427879,0.3544057026192594,13.963611455579233,0.21246922372191906,0.2872734503718236,-0.14991889860980387
98,18.30895347426496,0.011964003299514593,0.8043205032795078,13.575301517022272,0.058556550197079796,0.23395379857960438,0.04124633277146569,0.06085887122345757,10.99695996940348,0.27051404348540103,-0.18541561840542883,-0.1338737549094972
99,6.008196961999957,0.08694221837133752,0.5321807702745305,1.948790310083727,0.11759326503857101,0.20683845367814427,0.09821105637868445,0.6255130358121359,6.962056252515091,0.2954707114087823,-0.1439639711740777,-0.07564038928946917
100,8.68115300938127,0.09357031697705558,0.4348349697208901,11.39804304364677,0.08572285637271743,-0.007803870039174966,0.017096161131395844,0.4118661298697778,8.684577145610891,0.11203655891433636,-0.008424099693362858,-0.10440369972779832
101,2.64862059363046,0.07156102159166171,0.7332736653653544,15.884262697093483,0.14563958968425997,-0.036469521243342976,0.03486520435767798,0.016248608712909007,3.938972017964299,0.22753611081873323,0.0474140413396084,-0.1399954593607085
102,2.759604395431218,0.04433362305506704,0.778958160712276,2.55147152732379,0.09281543116209014,-0.05566696081701156,0.05477136538734668,0.7771658544042812,7.508969025846841,0.2540561093266977,0.2589041883616341,-0.12576205349610808
103,1.3014732093697652,0.04002618488085787,0.9378325385417327,17.973151011854263,0.02469101433250205,0.12331418515724418,0.05771240429561024,0.1014311759139632,8.335347414089586,0.18454237377181043,-0.27292383835522666,-0.11842245374041066
104,27.558297274108092,0.08418166108450045,0.6668535376808726,9.170124189582719,0.03677617373056209,0.02894674641736254,0.07269002099896864,0.2518362646505648,0.021564466324925036,0.15126317441450432,0.13335277708282461,-0.11619039255586176
105,14.720507969390685,0.0994216714248952,0.48422232161963824,4.523897882515221,0.0762077945393754,-0.1579162331526864,0.04728118054623775,0.9270472899973181,4.443897141311903,0.04252339381100059,0.004892904350870468,-0.12059787947102384
106,1.356043302493994,0.008535080391957377,0.30831260728515364,12.63405223735056,0.18338415404561925,0.07998220206937462,0.0817349096407953,0.6599505036235003,8.842131842212764,0.19557965948270553,0.11390154210254999,-0.14261486589222988
107,3.139690893202172,0.0894217864034452,0.58075623071016,9.962001000161731,0.16683892110112844,0.10821642084123274,0.06838160600639381,0.23902682546861698,3.263680862636913,0.16386111506689058,0.07393703429055587,-0.1308312737073018
108,0.7038084224076191,0.048731673803786825,0.5155683402954465,14.279746690544371,0.055902650472096034,0.1504295944924118,0.028619506047062343,0.14025171874267797,11.716181346378033,0.1767656909369034,0.09288911930352006,-0.11114950324344618
109,8.703489665550572,0.027556682329185934,0.880560209462079,0.09607377237456527,0.1103691146673845,-0.024460624406653378,0.02645584666786995,0.1893635871868001,0.5736406489198451,0.20645024244792343,0.22399025539884804,-0.12730586826726262
110,13.111701335628627,0.015594150543069318,0.6207773483869814,7.087129426694521,0.04696773796505632,0.22045299093522,0.05129899018668284,0.28231847020781303,12.620588797804777,0.2606388182682398,-0.03281319726440226,-0.09597037453539489
111,4.789347109504211,0.07560250014464395,0.748141177495597,11.906372993166404,0.12366328326925383,-0.28678623706576606,0.03306800665328616,0.3837305315186976,10.144631697172683,0.27272253375800914,0.1757372197761981,-0.12208062146300946
112,35.12529906645469,0.0669633917331079,0.6934394890926144,2.992216746287949,0.013590704225613977,0.18603851923283685,0.03764803888455486,0.57254219802546,1.46241563386039,0.2237310317504623,0.20771724339020153,-0.14613578287958384
113,2.126450458169062,0.08063930519175698,0.5494383539655912,6.201651901760267,0.10077850821697634,0.04650506666846105,0.09306294732209738,0.6040412323583104,9.617320419089932,0.013522641180935269,0.1424742804611635,-0.13286640063643612
114,2.013391440368533,0.06483959860540192,0.8162431782039655,5.696476599043812,0.06452756699383744,0.14026994139481175,0.061137179298711763,0.31284617064879616,10.896098986885281,0.2880050711755307,0.19291196025669427,-0.11397678273123295
115,4.784430358067529,0.033170582689495264,0.26407198271731797,3.61190225650149,0.030340099801724918,-0.10315001394982554,0.013616644720599508,0.42329462937956597,5.197483664515613,0.24426693273335942,0.015141549526177599,-0.13772635469568983
116,1.9912611638065285,0.05808876739606412,0.36229164858019847,19.254711079412743,0.12992571217986365,0.28233073219226656,0.04047810356542317,0.03199084310591793,2.622839749608053,0.09766748541357212,0.27763568813097544,-0.12415476566519881
117,4.820035602140847,0.053688038960426315,0.4007000984692052,4.653484122850596,0.15410622765419058,0.24250213312310875,0.04326156492973844,0.8206613411612528,6.332900433467781,0.2121905128628044,0.15902799297983625,-0.10097814169297553
118,2.452644172992919,0.09590078019670899,0.647059356011853,8.361199390850057,0.1373733282932835,0.2660389465224175,0.01927482476524253,0.5324286972215053,7.943061491268125,0.2309482662624187,0.24462154160323876,-0.10881511659164352
119,24.572203790330587,0.01708937424908271,0.34234620165908114,0.6434515932321023,0.07331744372323884,0.17282907200226189,0.056635203231474474,0.45144220436938987,2.1262912448149143,0.12902998336057053,-0.12734344104757572,-0.09820361385147355
120,7.388674599451041,0.06904224178516681,0.22996736752219327,8.745704405596136,0.25518875666590835,0.10032534709571535,0.06403565711285125,0.49722088975894563,5.8275897802413485,0.19114945958868654,0.05960006942940652,-0.09331057742236043
121,3.3816440830446606,0.07111162489827588,0.4488447395197783,16.582491679202658,0.0799290834774524,0.07791343630574676,0.030568354761244268,0.2093376277009494,9.11257397896449,0.29928338611882954,0.04051494357228673,-0.10614821401469438
122,4.475774814370563,0.08285941865598635,0.4700488946997685,9.491531463291743,0.004206096421659897,0.015732500173282246,0.022208640034771673,0.3971180820376908,19.34679478480196,0.2396520320305608,-0.16430241687936403,-0.11246230415945979
123,0.3576930510744873,0.020866795986059512,0.6027100057661989,5.017801960653956,0.2085859099183569,-0.1301541612241631,0.004102594378681768,0.12406402385545545,15.680436645727735,0.22021900521067594,0.12028199625482552,-0.11748829270244412
