frames,time,simulation_0,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,simulation_17,simulation_18,simulation_19,simulation_20,simulation_21,simulation_22,simulation_23,simulation_24,simulation_25,simulation_26,simulation_27,simulation_28,simulation_29,simulation_30,simulation_31,simulation_32,simulation_33,simulation_34,simulation_35,simulation_36,simulation_37,simulation_38,simulation_39,simulation_40,simulation_41,simulation_42,simulation_43,simulation_44,simulation_45,simulation_46,simulation_47,simulation_48,simulation_49,simulation_50,simulation_51,simulation_52,simulation_53,simulation_54,simulation_55,simulation_56,simulation_57,simulation_58,simulation_59,simulation_60,simulation_61,simulation_62,simulation_63,simulation_64,simulation_65,simulation_66,simulation_67,simulation_68,simulation_69,simulation_70,simulation_71,simulation_72,simulation_73,simulation_74,simulation_75,simulation_76,simulation_77,simulation_78,simulation_79,simulation_80,simulation_81,simulation_82,simulation_83,simulation_84,simulation_85,simulation_86,simulation_87,simulation_88,simulation_89,simulation_90,simulation_91,simulation_92,simulation_93,simulation_94,simulation_95
67,33.5,10,10,15,12,12,15,15,14,14,17,10,9,12,12,15,13,13,12,11,13,11,13,15,10,12,15,16,15,11,16,13,13,12,11,13,12,12,15,14,14,13,17,14,18,18,11,13,12,12,9,11,13,12,14,10,14,14,11,14,14,12,14,13,18,13,9,13,13,13,13,14,14,12,10,13,9,13,13,16,14,15,17,13,9,15,15,12,11,13,11,13,11,13,11,11,16
68,34.0,11,11,16,13,13,12,14,11,14,15,12,10,10,14,13,13,13,14,16,13,10,14,14,10,13,14,16,17,11,16,13,11,11,11,13,11,14,15,12,11,14,15,16,18,13,13,15,13,13,10,10,13,13,14,11,16,13,11,13,14,10,11,13,16,14,10,15,13,12,13,12,10,14,11,15,10,13,15,15,16,13,16,14,12,12,13,13,11,14,11,11,13,12,12,13,14
69,34.5,10,8,15,12,13,14,16,11,11,12,13,11,9,16,14,13,14,13,14,13,11,12,14,11,15,16,14,17,12,14,13,12,11,10,14,11,15,14,14,12,14,14,15,18,13,14,16,12,13,12,11,11,13,8,12,15,13,10,12,13,12,13,16,17,14,13,14,12,12,14,13,12,12,10,13,10,12,13,16,14,12,17,13,13,13,14,14,13,14,13,14,12,13,12,14,16
70,35.0,13,14,15,13,11,17,13,11,14,12,13,11,8,16,13,14,14,10,14,10,11,13,13,10,13,13,14,16,12,15,11,11,11,10,12,10,15,13,14,13,14,15,14,15,11,11,14,13,13,14,8,11,14,11,11,17,13,10,13,14,11,11,16,18,13,14,17,12,13,13,11,11,13,10,14,13,11,11,13,12,12,14,12,15,11,16,14,15,13,9,13,13,12,12,15,16
71,35.5,13,16,15,14,14,15,12,13,14,14,14,11,9,15,11,13,13,10,16,11,12,12,11,11,14,13,13,16,10,16,13,12,12,11,13,12,16,11,15,14,11,16,15,11,12,13,14,10,11,13,9,11,15,13,11,14,11,12,16,10,13,11,15,14,12,13,19,12,12,13,12,12,12,9,12,13,9,12,14,12,10,14,11,17,10,13,15,16,13,10,14,13,12,10,15,16
72,36.0,15,17,14,12,16,14,14,13,11,15,13,14,9,13,7,14,13,11,13,11,13,14,13,12,14,13,11,14,12,15,15,9,12,12,14,11,17,12,15,12,12,18,16,11,10,11,14,13,11,11,14,12,16,11,11,12,11,12,16,12,14,11,13,13,10,11,15,12,8,12,14,14,14,8,11,13,11,11,15,12,12,12,16,17,10,13,12,13,12,13,13,15,13,12,14,16
73,36.5,14,17,14,13,18,14,16,10,11,15,12,13,7,13,8,14,15,8,12,12,11,15,15,13,14,14,12,14,12,14,16,12,14,13,16,13,14,14,18,13,9,16,13,11,12,13,12,13,11,13,13,13,16,12,9,12,12,13,14,9,14,13,15,11,10,13,12,14,11,14,13,14,13,9,10,14,15,11,12,12,9,12,15,16,13,13,11,11,14,12,15,14,11,12,16,14
74,37.0,14,17,12,15,18,13,12,11,14,14,12,11,9,13,10,14,11,11,15,12,11,15,13,15,12,15,12,15,10,14,14,14,12,13,14,14,13,14,16,11,10,16,14,9,12,11,14,12,10,14,13,13,14,10,11,13,14,13,11,12,14,14,15,9,13,13,13,11,15,13,13,12,13,8,11,13,15,14,15,11,8,14,15,16,13,12,12,12,13,13,13,15,9,12,16,14
75,37.5,13,15,14,12,17,14,13,12,12,16,10,13,8,14,10,15,12,11,15,11,11,15,14,15,15,14,10,14,9,17,15,13,13,15,13,15,10,12,17,13,12,15,15,11,9,12,13,13,10,16,13,13,13,11,11,15,15,12,12,14,12,15,13,12,9,12,14,11,14,13,13,12,13,10,12,12,13,12,17,11,11,16,17,13,13,13,11,12,12,14,13,16,12,13,16,15
76,38.0,11,15,14,12,17,14,12,11,13,15,12,14,9,14,10,14,11,11,14,12,12,12,13,16,16,15,13,14,9,17,12,13,13,13,13,17,12,12,15,14,13,13,14,12,10,13,12,11,11,16,15,11,14,11,6,13,15,11,13,14,12,14,13,12,13,11,14,12,13,12,13,12,11,12,12,13,14,15,15,12,11,15,17,12,14,14,12,14,13,15,12,13,12,14,11,15
77,38.5,12,15,15,14,16,13,14,8,12,15,13,12,10,13,11,15,11,11,16,11,10,12,12,14,18,15,11,14,11,12,11,12,15,11,12,16,13,13,15,14,15,12,15,12,12,14,14,13,9,14,14,11,15,12,10,10,14,12,13,12,13,14,12,10,11,10,11,10,15,12,11,13,11,14,12,14,15,15,15,12,10,13,16,12,16,14,10,14,14,14,15,13,10,13,12,14
78,39.0,12,12,16,15,14,10,13,9,8,16,16,10,10,15,11,13,12,13,16,13,9,14,12,12,16,17,12,10,11,11,9,12,14,12,11,18,15,11,15,14,14,11,16,13,12,14,13,14,12,13,16,13,12,11,11,12,9,11,8,10,15,13,14,9,9,12,15,12,13,15,12,11,13,13,12,14,15,13,18,13,12,12,13,11,15,14,10,10,15,13,16,11,9,11,13,15
79,39.5,13,12,13,11,11,13,13,10,12,16,13,12,9,14,11,14,11,14,14,12,11,14,13,14,13,14,11,11,12,10,11,14,13,12,10,17,13,12,16,15,13,12,13,11,12,12,16,14,13,13,15,11,13,12,13,12,9,12,10,12,13,15,14,12,8,11,15,13,13,14,13,12,13,7,12,15,13,15,17,12,10,10,12,13,13,17,14,12,16,11,15,11,9,12,12,13
80,40.0,15,12,12,10,13,11,13,10,11,14,16,12,10,16,11,14,13,16,15,13,10,14,12,12,14,12,12,10,14,10,11,13,12,14,12,12,14,13,14,15,12,13,13,13,15,12,11,13,14,11,15,11,9,11,11,13,13,12,12,13,15,16,14,13,13,11,17,11,10,11,13,13,15,11,13,14,14,13,16,13,10,14,11,14,12,13,15,12,14,12,16,13,12,13,11,13
81,40.5,13,12,13,11,14,11,13,11,11,14,15,12,9,17,8,13,12,15,14,14,11,12,12,13,14,13,10,12,14,12,10,16,13,14,11,14,13,14,13,14,11,12,14,12,13,12,10,12,15,11,15,11,14,12,12,12,16,10,12,10,16,16,14,13,13,13,15,11,14,12,11,14,16,13,15,15,14,15,13,11,12,14,12,14,16,11,14,11,15,13,14,12,12,13,12,11
82,41.0,12,12,12,9,15,10,12,11,11,16,16,13,8,15,8,13,13,11,14,9,8,11,13,11,10,13,15,14,15,13,9,16,14,12,11,13,17,15,17,13,10,13,14,11,14,9,12,13,15,12,15,12,13,13,13,14,13,12,10,11,11,17,15,10,13,12,15,13,11,13,10,15,16,14,14,14,14,14,13,15,12,13,12,14,14,13,12,11,17,14,13,13,13,10,12,11
83,41.5,15,14,16,14,13,11,12,11,12,15,14,11,9,15,9,14,12,13,14,11,10,11,14,12,9,14,14,14,15,13,12,14,14,12,11,12,18,15,14,12,10,12,14,14,14,10,11,14,13,14,15,10,11,12,12,15,15,14,8,12,13,15,15,12,15,14,15,13,13,8,8,15,14,14,15,14,14,15,13,15,13,11,12,12,16,12,12,10,15,13,12,11,12,12,13,13
84,42.0,18,13,14,14,10,12,13,13,9,12,15,11,8,14,11,15,14,14,15,9,13,12,16,14,13,14,15,13,16,12,14,13,11,12,9,13,15,14,14,15,11,12,14,14,15,11,12,14,14,13,9,7,13,14,11,16,14,13,8,13,13,14,14,12,13,9,17,10,11,11,11,12,14,14,14,13,16,14,13,16,17,15,11,10,15,14,12,9,15,11,13,12,12,11,13,8
85,42.5,18,14,13,14,7,11,14,14,7,14,14,11,12,13,13,15,14,13,16,12,16,14,12,15,11,14,14,12,12,13,14,12,10,14,9,14,13,13,16,15,10,14,16,13,14,12,11,15,16,15,10,12,12,14,12,13,14,14,12,11,14,12,17,13,12,9,18,12,11,10,11,12,16,14,10,13,14,14,15,17,17,13,15,10,14,12,14,8,16,14,13,13,9,11,11,10
86,43.0,16,12,13,10,9,12,15,14,10,12,16,11,13,14,13,11,13,13,18,12,16,13,11,15,11,12,15,14,14,14,11,13,10,11,11,10,14,14,11,13,10,15,17,10,13,12,10,15,13,15,9,11,14,14,12,13,13,11,13,12,17,13,15,14,14,12,18,15,11,13,11,11,18,14,12,15,14,15,16,15,15,13,16,10,14,14,12,8,14,13,16,12,9,13,13,13
87,43.5,14,11,12,12,11,12,15,13,12,13,14,9,15,14,13,14,14,14,16,14,17,13,11,15,10,11,10,14,14,11,10,12,11,11,12,11,15,14,13,12,13,16,15,10,12,12,12,16,13,16,12,15,15,15,13,14,15,12,12,14,14,14,15,15,14,12,18,14,12,13,13,8,19,13,14,16,13,15,14,13,14,11,15,11,12,14,12,11,13,13,13,13,9,12,9,11
88,44.0,11,9,12,13,15,13,14,13,13,14,15,14,13,14,15,15,13,15,14,13,15,14,11,13,12,14,11,13,15,10,12,14,12,12,14,13,14,14,11,13,12,14,13,9,11,10,10,15,15,15,14,12,14,18,12,14,16,14,10,15,12,15,13,13,15,13,18,14,14,14,13,9,15,16,14,18,15,15,13,13,15,14,15,11,15,11,14,13,10,13,14,14,10,10,9,14
89,44.5,14,12,12,14,15,13,15,15,11,14,13,11,14,15,15,15,15,12,14,11,16,12,12,14,13,15,13,14,15,11,12,14,12,12,12,12,15,14,10,12,12,14,13,10,11,10,11,13,16,16,15,11,13,17,15,13,14,15,8,15,10,15,10,15,16,12,18,15,12,12,14,11,14,15,16,17,15,13,13,14,13,17,13,12,15,13,13,12,11,10,14,15,9,10,10,13
90,45.0,15,12,15,15,15,13,15,14,13,15,11,11,10,12,14,13,15,12,14,11,14,9,14,14,15,13,12,10,15,13,12,14,11,13,10,13,13,15,13,12,14,14,13,9,10,12,11,13,14,17,11,12,10,16,14,13,12,16,8,14,15,14,13,12,14,11,19,16,11,12,15,12,15,16,13,17,14,14,12,14,12,14,15,11,15,12,14,14,13,13,12,16,11,11,13,11
91,45.5,15,16,13,14,12,15,13,10,11,16,9,11,9,12,13,15,13,14,13,11,15,10,13,13,15,12,13,12,15,10,9,13,11,10,12,11,12,15,16,15,15,15,13,11,10,12,12,14,12,18,12,9,12,17,14,13,13,13,11,13,19,12,15,11,9,8,18,15,13,14,13,13,12,16,12,18,17,14,12,14,10,15,13,10,14,12,14,15,12,13,13,16,10,11,14,12
92,46.0,15,13,13,14,11,12,14,9,9,15,11,12,11,12,16,14,13,16,13,10,13,13,11,12,12,12,11,13,15,10,11,14,9,14,13,10,12,14,15,13,15,14,13,14,10,13,11,13,13,18,12,10,15,16,12,13,16,14,10,13,16,12,17,14,11,10,17,13,13,13,17,12,10,17,11,17,15,14,16,13,10,14,13,12,14,13,14,15,12,12,13,16,9,12,14,14
93,46.5,15,12,15,14,10,14,14,11,9,12,11,10,12,13,14,15,14,16,11,9,13,14,9,13,10,12,8,12,14,13,10,15,12,13,12,11,11,14,14,12,14,13,13,13,12,12,12,13,15,14,13,10,14,13,11,14,12,13,11,12,15,10,15,13,11,10,17,15,15,13,15,14,10,14,11,14,16,14,11,15,9,15,11,9,15,14,15,14,14,12,15,15,11,15,14,16
94,47.0,13,12,15,13,12,15,13,10,9,12,10,14,12,13,13,16,15,17,12,10,14,14,9,11,11,13,12,9,15,15,10,13,12,13,13,8,14,12,12,9,14,14,14,14,12,13,12,14,15,14,15,10,14,15,11,13,15,14,10,15,13,11,18,12,7,10,16,15,14,12,15,14,14,13,12,15,16,15,12,14,12,16,10,12,13,13,15,13,13,15,17,15,14,14,16,16
95,47.5,13,11,14,14,10,15,13,12,7,14,10,11,14,13,13,18,15,17,14,12,14,12,11,11,11,15,13,9,12,14,9,10,13,14,12,10,14,12,14,11,15,13,13,14,14,14,12,14,12,14,15,9,15,17,10,12,14,12,11,16,14,11,19,16,8,12,18,15,15,14,14,14,13,13,12,16,16,16,10,11,11,16,11,11,16,13,13,12,14,12,16,13,15,14,18,14
96,48.0,14,11,13,13,11,15,13,12,6,12,12,12,11,13,11,17,16,18,15,13,14,15,14,13,13,15,13,10,12,12,12,9,13,14,12,10,13,13,13,10,12,16,14,15,14,14,13,12,12,15,14,11,16,18,7,13,14,12,13,15,12,12,20,17,11,12,14,15,13,14,11,14,13,12,14,15,16,12,13,13,15,18,14,11,17,13,14,13,13,14,16,16,15,13,17,13
97,48.5,12,13,10,14,11,14,10,13,12,12,12,12,13,13,9,19,14,16,12,11,12,14,13,12,12,15,13,12,13,12,12,12,15,16,14,10,13,12,14,13,11,17,15,15,13,11,13,14,11,16,15,9,16,18,10,12,11,11,13,15,12,12,19,14,11,13,13,14,14,15,10,16,13,15,15,16,16,13,15,13,16,17,14,12,16,14,14,13,14,13,15,15,15,15,14,13
98,49.0,14,13,10,13,14,14,9,13,15,14,14,11,12,13,10,18,13,17,13,10,12,12,15,11,11,12,13,10,8,12,13,13,13,16,16,12,13,13,14,13,13,11,15,14,13,11,12,12,14,16,14,10,18,15,11,13,11,12,14,13,12,15,17,14,13,12,14,15,16,14,11,16,14,13,14,16,16,15,15,13,15,16,16,11,13,13,14,12,14,12,16,15,14,13,15,9
99,49.5,13,12,11,11,14,15,11,13,13,14,14,13,13,15,10,17,13,14,12,11,14,13,16,13,12,15,11,12,11,13,15,12,12,13,13,13,15,13,16,11,14,10,13,13,11,12,14,11,10,15,13,8,17,15,11,14,13,14,15,13,12,15,20,10,13,13,15,15,13,14,11,14,16,12,14,18,15,11,13,14,12,15,16,13,15,10,11,13,11,13,17,12,13,14,15,11
100,50.0,14,14,9,10,15,15,13,13,14,11,14,14,10,14,11,15,13,13,13,13,15,12,15,13,13,15,12,14,11,10,15,10,12,13,16,10,15,13,16,10,13,10,14,13,11,15,15,10,12,15,14,10,14,14,9,13,14,13,12,12,13,16,19,12,13,11,14,15,10,13,11,12,16,9,14,15,12,14,14,13,13,13,17,14,15,11,10,13,13,12,16,13,10,14,15,11
101,50.5,14,12,12,10,14,16,14,15,13,12,13,15,10,15,11,13,15,14,12,11,15,10,16,13,13,12,12,13,15,11,15,10,9,13,13,10,16,13,16,14,12,11,12,13,12,14,14,12,9,15,13,11,13,14,8,14,15,14,12,12,13,17,20,12,13,13,15,13,8,13,11,12,17,10,14,15,13,16,13,13,14,13,16,14,16,13,11,12,15,11,15,14,9,12,13,13
102,51.0,14,12,12,10,12,16,14,15,12,11,14,14,13,15,12,12,14,13,13,13,14,11,13,13,13,13,12,12,15,10,16,13,9,15,14,12,17,14,18,11,11,14,11,13,13,13,11,12,10,13,13,13,12,12,10,16,15,14,10,12,14,15,18,14,12,12,16,14,11,17,7,12,16,10,14,16,12,12,13,12,12,13,18,12,13,14,8,12,13,11,15,14,11,13,14,14
103,51.5,14,12,13,7,13,16,13,15,13,11,13,12,15,15,11,11,13,12,12,12,11,8,13,15,14,13,13,11,15,10,14,13,13,14,13,9,18,14,15,14,10,14,10,15,13,10,16,15,11,13,15,13,14,11,11,15,15,14,11,10,15,11,17,15,12,13,19,12,11,18,8,13,14,12,14,16,13,11,16,14,11,13,17,13,13,14,9,12,16,12,15,14,12,13,13,14
104,52.0,12,13,13,7,12,19,13,15,12,12,14,11,13,14,11,14,12,10,11,11,11,10,10,12,13,15,13,12,13,10,13,15,12,15,13,10,17,16,13,13,12,11,12,13,11,10,11,15,12,13,18,14,12,15,11,17,13,13,12,12,14,12,12,16,11,14,17,13,11,18,9,15,13,12,11,17,13,9,16,10,13,11,17,10,13,10,11,11,15,13,13,12,13,13,11,11
105,52.5,13,11,13,7,12,16,12,13,14,14,14,12,14,11,11,14,9,12,13,11,11,11,12,14,15,14,13,13,12,10,12,13,11,14,13,12,16,14,12,11,14,11,14,11,9,11,13,16,10,15,16,14,14,16,12,18,13,14,8,10,11,11,13,14,12,13,16,11,12,15,8,12,12,14,9,14,13,9,14,13,12,12,15,12,13,10,12,11,13,13,13,10,13,15,13,11
106,53.0,13,10,14,10,12,15,12,12,17,13,13,12,14,11,10,16,10,12,14,14,12,10,14,13,13,14,14,14,15,12,12,14,10,15,11,12,15,12,14,10,13,13,17,12,12,13,13,15,11,15,16,13,14,15,13,14,13,14,10,11,12,10,16,16,13,15,15,10,12,12,9,13,12,12,10,15,11,7,14,15,12,11,15,11,10,12,13,11,13,13,12,13,13,15,13,12
107,53.5,12,10,15,11,14,12,11,12,17,13,11,13,15,13,12,14,10,11,15,12,15,11,11,13,14,12,12,13,15,13,13,14,12,14,14,13,16,13,15,13,14,11,15,12,11,16,15,12,10,15,16,13,14,15,14,14,14,16,11,13,13,11,14,17,13,15,17,11,13,10,9,12,12,13,11,16,13,8,12,16,14,10,16,12,12,10,13,11,14,13,13,13,14,17,14,10
108,54.0,14,11,13,13,13,12,10,14,15,13,12,14,12,14,10,14,12,10,17,12,15,12,12,13,17,13,12,13,13,16,13,13,10,10,13,12,16,10,13,14,15,11,16,12,9,16,13,12,10,16,14,11,16,16,15,13,15,14,13,15,12,12,12,17,14,14,17,11,12,11,11,13,12,15,12,14,13,8,14,14,15,9,17,13,12,10,13,10,12,10,15,13,13,15,12,10
109,54.5,17,13,10,14,13,15,11,14,16,13,13,12,13,15,10,14,12,9,16,13,13,14,12,13,18,13,15,13,15,13,13,13,13,11,14,12,17,10,13,12,15,11,16,12,10,16,14,12,10,14,13,14,15,17,13,11,15,14,13,14,12,13,14,18,11,14,16,10,10,11,10,10,13,12,13,14,15,9,15,14,14,9,18,11,12,11,12,11,10,9,13,13,12,12,13,9
110,55.0,18,11,12,14,15,15,13,16,16,14,13,9,14,15,12,15,13,7,14,11,13,13,12,11,18,15,13,13,15,12,14,13,13,11,14,12,14,9,11,13,13,14,15,14,10,15,14,13,10,16,11,14,16,14,13,11,16,16,12,14,10,11,15,17,13,15,15,10,13,14,12,11,14,13,15,15,14,9,15,14,13,9,17,13,15,10,14,13,11,10,14,11,13,14,11,11
111,55.5,14,12,14,14,15,16,12,15,14,15,12,10,12,11,14,17,13,10,12,12,13,12,10,13,17,13,12,13,15,14,14,12,12,12,15,13,15,10,12,13,12,15,13,13,14,14,13,13,11,15,12,17,11,11,14,13,14,15,13,13,10,10,14,16,14,12,16,13,12,10,14,10,13,13,11,14,14,10,15,14,14,11,17,12,17,11,11,13,10,9,15,10,13,14,10,13
112,56.0,14,13,13,13,13,18,12,12,16,15,14,13,15,11,16,17,8,12,11,12,15,15,12,13,15,11,8,15,13,13,13,11,12,14,14,13,13,12,15,14,13,13,11,14,14,14,13,13,12,13,10,16,14,11,13,14,16,15,11,13,16,9,14,14,13,14,13,12,12,14,12,11,13,13,12,14,13,9,11,14,14,9,17,13,17,13,12,13,12,10,15,9,14,16,9,13
113,56.5,12,14,14,14,9,18,13,12,14,15,12,14,15,14,16,16,8,14,12,13,13,15,12,13,13,13,9,11,11,13,13,12,12,13,12,14,13,11,16,13,15,13,15,14,15,15,14,13,14,13,11,14,15,11,14,13,15,16,11,15,17,10,15,13,14,13,13,11,13,12,12,11,12,12,10,15,14,10,12,14,14,11,17,14,14,14,11,14,12,13,16,10,16,14,10,13
114,57.0,13,14,13,15,11,15,12,13,12,14,10,14,14,16,16,16,8,14,12,11,10,14,12,13,15,12,13,13,10,14,14,12,12,13,13,15,11,12,10,14,16,14,12,15,15,15,16,14,12,12,12,14,13,11,15,14,12,15,13,14,17,12,16,14,14,13,14,13,14,15,13,12,14,10,11,14,13,11,14,13,12,10,18,12,15,14,12,13,13,13,14,14,16,15,10,13
115,57.5,15,14,13,16,13,16,12,11,10,14,12,12,16,16,13,15,7,12,11,12,11,15,11,12,16,14,12,14,12,12,13,17,12,14,15,15,12,12,11,15,15,11,13,14,15,14,16,15,13,14,12,13,14,13,13,13,14,15,10,12,14,11,14,11,12,12,14,12,15,17,14,12,14,12,12,12,13,11,14,16,12,9,15,13,15,11,11,17,14,15,11,10,12,13,8,13
116,58.0,16,14,14,14,14,16,13,11,10,14,12,10,16,17,15,13,8,11,12,12,12,14,12,12,14,14,12,14,12,9,14,18,14,12,16,13,13,11,10,17,14,12,12,13,13,11,14,13,14,13,12,14,14,12,14,13,14,15,10,13,15,11,13,10,14,11,12,14,15,17,15,12,13,10,12,10,15,11,12,13,14,9,12,12,14,12,12,15,15,14,10,11,11,13,10,12
117,58.5,17,9,16,15,12,15,15,12,12,12,13,10,13,15,13,16,8,11,13,10,13,14,12,13,13,12,12,14,14,8,14,14,12,12,16,13,15,13,9,17,17,11,13,12,12,13,14,12,11,13,12,15,15,12,12,16,16,10,8,15,14,11,15,10,12,11,16,12,13,13,14,9,15,13,11,13,14,11,16,13,14,10,13,15,14,13,12,15,17,11,12,13,11,13,14,14
118,59.0,17,10,15,15,11,13,14,12,14,13,11,10,13,16,14,15,10,13,11,12,11,15,12,14,12,14,11,16,14,11,13,16,14,10,17,14,15,14,13,15,16,13,14,12,13,12,14,12,12,14,11,16,14,13,13,16,14,11,7,16,12,12,14,12,10,13,16,11,13,13,12,10,13,12,11,13,12,13,17,12,14,10,11,16,17,14,12,15,15,12,13,14,10,11,14,13
119,59.5,14,11,16,15,12,11,13,11,13,11,14,14,11,16,9,12,12,15,11,16,12,13,12,14,14,15,10,12,11,13,12,16,13,13,17,13,16,13,13,14,16,14,14,13,12,13,13,11,13,14,12,15,13,15,13,18,14,12,11,14,10,10,13,11,10,12,15,13,15,14,11,11,10,13,10,14,10,11,17,14,14,10,13,14,16,17,11,14,17,14,15,13,11,12,13,11
120,60.0,10,9,14,14,11,13,8,11,13,14,13,13,14,18,10,11,11,13,11,16,11,13,15,14,15,17,8,12,10,13,14,13,12,12,16,13,12,13,14,13,14,13,13,11,11,13,14,11,12,12,12,14,14,15,15,16,13,11,11,12,12,10,12,10,12,13,14,11,14,14,11,9,11,11,11,15,9,14,17,14,16,9,13,15,17,16,12,13,15,14,14,16,10,14,14,13
121,60.5,9,10,15,15,12,15,9,11,13,13,13,11,12,15,11,12,14,10,10,15,12,13,15,13,15,15,8,13,12,14,13,14,14,11,16,12,14,14,14,14,13,12,13,12,10,14,14,10,14,15,14,14,17,13,13,15,15,14,11,15,15,13,13,9,11,11,13,10,15,13,9,12,12,11,10,14,12,15,16,14,14,12,11,17,15,13,14,13,14,14,14,14,14,12,13,13
122,61.0,10,11,15,13,12,15,13,11,12,11,15,15,12,12,10,16,16,11,13,16,10,12,15,13,14,14,10,13,13,13,13,13,15,11,16,14,11,13,13,14,13,14,14,14,13,12,13,10,16,14,15,13,16,11,14,17,15,14,13,15,13,14,11,9,11,12,14,9,14,11,11,12,12,10,11,12,12,16,17,15,12,12,15,16,14,15,15,15,15,16,14,15,10,12,13,13
123,61.5,12,10,16,12,13,15,14,14,12,10,16,14,15,15,13,13,15,13,13,12,10,13,16,13,15,11,12,12,13,13,12,13,13,12,17,16,13,14,12,14,12,13,10,14,13,14,15,11,13,12,15,11,13,13,11,17,14,16,13,15,13,14,10,9,10,13,13,12,12,14,11,12,13,10,11,14,13,17,16,17,12,13,17,14,14,16,17,16,14,13,16,14,9,14,10,13
124,62.0,11,10,17,13,9,13,14,13,13,12,10,14,13,13,9,13,16,14,14,14,12,14,12,13,12,12,11,12,14,12,12,13,11,16,16,17,13,15,12,15,12,12,11,15,12,14,13,13,13,10,11,10,15,15,12,16,16,14,10,14,11,15,12,11,10,12,13,13,9,14,12,12,13,12,12,14,15,16,13,16,11,13,15,15,14,14,18,15,15,14,18,13,8,11,13,10
125,62.5,11,13,16,14,12,13,14,12,13,12,11,14,9,12,10,13,16,12,15,16,14,14,11,16,10,13,11,12,15,11,10,12,13,17,15,16,13,12,15,16,12,14,12,14,14,12,14,12,15,13,12,11,16,15,13,15,14,13,12,13,12,16,14,11,10,13,12,15,11,11,14,13,10,14,11,15,14,14,10,14,11,11,15,15,14,13,18,15,13,15,18,13,11,13,13,13
126,63.0,13,11,14,15,13,11,13,15,16,11,12,14,12,12,13,15,15,14,15,15,14,14,12,16,11,13,13,12,14,13,12,12,13,15,13,14,13,13,16,16,10,14,13,12,13,10,14,14,15,15,12,11,15,17,15,14,10,14,10,14,13,18,13,14,11,13,14,14,10,11,18,14,10,14,14,13,12,14,11,13,14,12,14,14,13,11,17,15,13,15,14,11,9,12,15,12
127,63.5,13,8,13,15,11,15,11,14,16,10,11,13,12,14,12,16,13,12,16,13,13,14,15,16,15,12,9,12,12,15,14,13,14,17,16,13,14,12,15,14,13,13,12,12,14,13,14,14,15,15,13,11,16,16,16,15,12,12,13,14,14,14,14,12,12,14,15,13,12,13,17,13,11,13,14,15,14,15,13,12,14,14,14,12,14,12,17,14,11,15,13,13,8,12,14,11
128,64.0,14,9,12,13,12,14,12,13,16,12,12,14,12,13,14,13,14,11,14,15,14,14,14,16,15,11,11,13,10,12,13,11,15,16,17,14,12,11,14,15,12,14,13,12,12,13,12,16,15,15,14,12,18,14,14,14,13,13,14,12,13,16,14,13,13,16,15,12,14,13,17,12,13,13,11,14,14,14,9,13,17,14,13,12,12,13,14,14,12,12,12,13,12,12,13,12
129,64.5,13,10,10,15,10,14,10,11,14,13,15,13,12,10,10,14,12,10,11,15,13,13,13,16,16,13,10,10,8,10,14,13,15,15,16,11,13,9,14,15,13,15,15,14,14,13,11,16,13,15,15,12,17,13,14,16,9,14,13,12,15,15,15,11,11,16,15,10,15,14,18,11,9,14,14,14,15,14,10,13,17,14,14,12,15,16,15,12,13,13,12,11,13,10,11,11
130,65.0,14,11,9,14,15,14,10,13,15,13,14,13,11,12,9,12,14,13,10,13,12,12,13,13,16,14,11,12,11,10,14,13,15,15,16,13,14,9,14,13,9,15,14,14,14,12,11,13,14,12,15,13,18,14,16,15,10,15,15,11,11,14,15,11,12,16,15,11,14,12,18,11,11,13,12,16,12,15,8,14,16,13,15,12,15,14,14,12,12,16,13,11,13,13,9,12
131,65.5,15,10,9,15,16,13,11,12,15,13,15,12,15,11,10,12,14,13,11,15,12,13,14,14,12,13,11,14,13,11,14,13,13,14,16,14,15,9,13,13,9,17,14,15,15,13,12,13,12,15,14,12,17,13,15,13,9,13,14,13,12,13,14,12,11,15,12,14,14,11,18,11,13,15,13,13,14,15,7,15,15,14,16,13,15,13,15,14,12,13,14,12,14,14,11,11
132,66.0,17,11,9,17,16,11,12,9,13,13,15,13,16,12,9,13,15,11,11,15,9,12,16,12,12,11,12,14,11,9,14,13,12,15,14,15,15,9,13,12,11,15,14,15,12,10,14,15,13,16,13,14,16,13,15,14,10,13,16,14,12,11,15,12,8,12,12,13,13,12,17,12,14,12,13,12,14,14,7,14,16,14,16,13,14,12,15,12,13,11,14,14,15,16,14,11
133,66.5,15,12,10,17,17,9,11,11,13,12,15,12,17,13,9,15,15,12,8,14,6,13,15,11,15,13,13,12,13,12,11,11,11,14,12,16,11,11,14,12,11,12,16,13,11,13,11,16,11,12,13,14,14,11,15,15,10,15,17,14,12,12,13,11,11,12,14,11,14,10,17,13,15,14,13,15,14,14,9,14,16,12,16,14,15,13,13,15,15,14,14,15,16,14,13,11
