frames,time,simulation_0,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,simulation_17,simulation_18,simulation_19,simulation_20,simulation_21,simulation_22,simulation_23,simulation_24,simulation_25,simulation_26,simulation_27,simulation_28,simulation_29,simulation_30,simulation_31,simulation_32,simulation_33,simulation_34,simulation_35,simulation_36,simulation_37,simulation_38,simulation_39,simulation_40,simulation_41,simulation_42,simulation_43,simulation_44,simulation_45,simulation_46,simulation_47,simulation_48,simulation_49,simulation_50,simulation_51,simulation_52,simulation_53,simulation_54,simulation_55,simulation_56,simulation_57,simulation_58,simulation_59,simulation_60,simulation_61,simulation_62,simulation_63,simulation_64,simulation_65,simulation_66,simulation_67,simulation_68,simulation_69,simulation_70,simulation_71,simulation_72,simulation_73,simulation_74,simulation_75,simulation_76,simulation_77,simulation_78,simulation_79,simulation_80,simulation_81,simulation_82,simulation_83,simulation_84,simulation_85,simulation_86,simulation_87,simulation_88,simulation_89,simulation_90,simulation_91,simulation_92,simulation_93,simulation_94,simulation_95
64,32.0,3,1,1,2,2,2,4,3,2,2,2,1,1,1,3,4,2,2,2,3,2,2,1,2,3,3,1,1,1,2,1,3,2,3,3,2,2,2,0,3,2,2,1,3,3,2,2,2,3,4,2,2,4,2,2,1,1,2,2,2,1,2,4,4,2,3,1,1,1,0,3,3,1,1,1,3,1,2,1,1,4,4,3,2,4,2,0,1,1,1,2,2,1,1,1,0
65,32.5,3,1,2,2,3,1,2,4,3,3,3,1,3,2,2,3,0,3,1,1,2,3,1,3,3,2,3,1,1,1,2,2,2,3,2,3,3,1,1,1,1,1,2,0,4,1,2,2,1,2,2,0,2,1,2,4,1,3,2,1,3,2,2,1,0,1,2,2,2,3,3,2,3,3,0,1,3,2,4,2,4,3,1,2,2,2,3,2,3,1,1,3,1,2,1,5
66,33.0,3,1,2,2,1,2,2,3,2,2,1,1,1,1,2,1,2,2,1,2,1,1,4,2,3,3,1,0,2,2,1,3,3,2,1,3,1,1,3,1,2,1,1,3,3,2,1,1,1,1,3,2,4,2,1,2,1,2,2,3,3,2,1,1,0,1,1,3,2,3,3,1,3,1,1,2,2,1,2,1,4,1,2,0,1,0,2,1,2,1,3,2,2,1,1,2
67,33.5,3,2,2,1,2,2,1,1,1,2,1,4,1,1,2,2,4,2,2,3,2,2,4,3,1,4,1,0,1,4,4,1,2,1,1,0,1,1,2,1,1,2,1,1,4,1,2,1,2,1,0,3,1,2,2,2,4,2,3,3,2,1,3,1,3,3,1,2,1,0,2,1,2,1,1,3,1,3,2,1,1,1,3,1,3,2,1,2,1,2,3,2,1,2,3,1
68,34.0,2,4,2,2,2,1,1,1,1,1,4,2,1,3,0,1,1,3,5,1,2,1,2,2,2,3,1,2,2,1,0,1,3,2,2,1,3,1,1,1,2,2,3,1,0,3,3,2,2,2,2,3,2,1,1,3,1,3,1,2,2,1,1,0,2,3,2,2,2,2,1,1,3,1,3,2,1,2,1,3,0,1,2,4,0,1,2,3,2,2,2,3,1,2,5,2
69,34.5,3,3,1,1,1,2,2,3,1,1,2,3,2,3,1,1,3,2,1,1,1,2,1,4,2,3,1,0,4,1,1,2,1,1,3,2,1,0,2,1,1,1,2,0,2,1,2,2,2,2,3,1,2,2,2,1,1,1,2,3,4,2,3,3,1,5,1,3,2,3,2,3,1,2,3,1,2,1,3,1,3,1,1,2,1,5,2,3,1,2,4,2,3,3,2,2
70,35.0,4,6,2,1,2,4,1,2,5,2,4,2,3,1,1,2,2,1,1,0,2,1,2,3,1,0,2,1,3,2,1,1,2,1,1,1,3,0,2,2,1,1,1,0,2,0,1,2,1,2,3,1,2,3,1,2,3,4,2,3,2,1,1,2,2,2,3,1,2,2,1,1,2,2,3,3,2,0,1,1,2,1,2,3,1,4,2,2,2,2,1,1,2,1,1,1
71,35.5,2,2,2,1,3,0,1,2,1,3,1,2,3,1,2,1,1,1,3,2,3,0,1,2,3,1,1,2,3,2,3,2,3,2,3,3,2,1,1,1,1,2,2,1,2,3,0,2,2,1,4,4,1,3,2,0,1,2,3,0,3,3,1,0,1,3,2,3,2,1,3,2,2,3,2,2,1,1,3,3,1,1,1,2,3,2,2,1,1,3,2,1,2,2,2,0
72,36.0,3,1,1,1,2,1,2,2,1,3,0,4,2,1,1,3,1,2,0,2,2,2,2,2,2,1,0,1,3,0,2,3,2,2,3,0,2,2,3,0,2,2,3,1,1,3,1,3,1,1,6,4,1,2,2,1,1,2,1,3,1,4,2,1,1,1,0,2,3,2,2,2,2,1,2,1,4,1,3,2,2,0,5,1,2,2,2,0,1,3,2,2,2,3,1,1
73,36.5,1,1,2,2,2,2,3,0,2,1,2,3,0,2,3,1,3,2,2,4,1,1,2,3,1,2,1,1,1,1,1,4,2,2,2,3,1,2,3,2,2,2,1,3,3,3,2,3,2,4,4,2,1,2,1,2,1,3,1,1,1,3,3,1,3,4,1,3,5,3,2,3,1,3,1,2,4,2,1,3,1,1,1,1,4,1,1,1,2,1,2,1,2,2,4,1
74,37.0,2,2,1,2,1,1,0,3,3,1,2,1,3,2,4,1,0,3,3,2,1,1,1,2,1,2,2,3,1,2,0,3,2,0,0,1,2,2,0,2,2,1,2,1,2,2,2,2,2,2,2,4,0,3,3,2,2,1,1,3,2,3,2,2,3,1,2,0,4,2,1,1,1,3,3,1,1,4,3,1,2,2,2,1,1,2,2,2,1,2,1,2,3,2,1,1
75,37.5,2,1,3,1,0,2,3,2,1,3,1,3,2,2,2,1,2,3,2,0,2,0,2,1,4,3,3,4,2,3,1,1,3,2,2,3,1,1,2,3,2,1,2,3,1,2,1,2,3,3,2,1,1,1,1,4,1,1,2,2,1,2,0,3,1,1,1,1,2,2,2,3,1,4,2,0,2,1,2,1,4,3,3,1,2,3,1,2,1,3,2,2,4,3,1,2
76,38.0,2,1,1,5,2,1,1,2,2,1,4,1,3,2,2,2,1,3,2,4,1,0,1,1,3,2,3,5,3,1,0,2,1,0,1,2,3,1,1,2,2,0,2,1,2,1,1,1,3,1,2,1,2,1,1,1,1,1,2,1,3,0,1,3,4,1,1,1,1,2,2,2,2,2,1,3,2,3,1,3,2,0,2,3,3,3,4,2,2,1,2,0,1,2,2,1
77,38.5,3,1,2,5,0,2,2,0,1,2,3,1,2,2,2,3,2,1,2,2,1,1,2,1,2,2,1,1,3,0,1,2,2,1,1,2,3,3,1,1,2,2,2,3,3,1,3,4,1,3,1,2,2,3,4,1,1,2,1,2,2,1,2,1,1,2,2,1,2,1,1,2,2,3,2,3,1,1,1,1,2,2,2,1,3,1,2,2,2,2,3,1,3,1,3,1
78,39.0,2,1,2,3,0,1,1,1,2,3,3,1,1,4,3,1,1,2,2,4,2,2,3,2,1,3,2,1,3,1,2,1,0,3,2,3,2,2,2,1,2,2,2,1,2,1,1,3,4,1,2,2,1,3,2,3,1,2,1,1,2,1,3,2,3,3,5,2,2,3,2,1,3,2,2,3,1,0,3,2,3,2,0,2,1,1,3,0,2,2,4,1,4,1,1,1
79,39.5,3,2,0,1,2,3,3,2,4,1,1,2,1,1,2,1,2,2,1,2,2,0,6,3,1,1,1,2,2,1,2,2,1,1,3,1,1,2,2,2,1,3,0,1,4,1,5,1,3,1,1,2,2,3,3,2,3,1,3,3,1,3,2,3,3,1,1,1,1,0,3,2,1,1,1,2,0,3,1,1,1,2,1,2,2,3,5,2,1,1,0,2,3,2,2,1
80,40.0,2,1,0,2,3,1,1,3,1,1,3,1,3,3,2,2,2,2,2,4,2,1,3,2,2,1,1,1,3,2,2,1,1,3,3,1,2,2,2,2,2,2,2,2,3,1,1,2,2,1,2,3,2,1,1,3,5,1,3,2,2,2,1,1,5,1,3,1,1,1,2,2,2,4,3,2,1,1,1,3,3,6,2,2,3,0,2,2,1,3,2,3,3,1,1,3
81,40.5,0,3,4,3,2,2,2,3,2,2,1,3,1,3,2,3,0,1,2,3,2,1,2,3,1,3,2,3,2,2,1,3,3,2,1,2,1,2,2,2,2,1,3,3,0,1,1,2,1,1,1,2,8,2,4,2,5,1,1,1,1,1,3,1,2,3,0,3,5,2,1,1,1,3,3,3,2,2,1,1,4,2,3,1,4,1,1,1,3,1,1,1,1,3,2,2
82,41.0,2,1,1,1,2,3,1,4,2,3,2,2,2,0,2,2,2,0,2,0,2,1,3,1,0,2,5,3,2,2,2,3,3,1,2,1,4,2,4,1,3,2,3,3,2,3,4,4,1,2,2,2,1,3,2,3,0,3,1,3,0,1,1,2,1,3,2,3,1,1,2,2,2,2,1,2,1,1,1,4,2,0,2,2,1,2,2,1,2,2,1,3,2,1,1,3
83,41.5,4,2,4,5,1,3,2,3,3,2,0,1,4,2,2,2,1,2,1,3,2,2,1,3,1,3,2,1,0,1,4,1,1,1,1,3,2,1,1,1,3,1,3,5,2,3,2,3,3,2,2,1,1,0,1,1,2,2,0,2,4,1,2,2,2,4,2,1,3,1,4,2,1,1,3,1,1,2,3,3,3,1,3,1,3,2,4,4,1,1,2,2,1,2,2,2
84,42.0,4,1,0,2,1,1,2,3,1,1,1,1,1,1,3,1,3,2,2,2,4,1,2,2,4,2,2,1,2,2,3,1,2,1,1,3,0,1,1,3,4,3,1,3,2,2,3,3,2,1,0,2,2,3,1,1,3,2,2,3,3,1,1,1,1,1,3,2,2,3,3,2,3,2,1,3,3,1,2,1,4,5,1,2,1,3,1,3,1,2,3,4,1,2,2,2
85,42.5,1,2,2,1,2,2,2,2,1,2,1,2,4,1,3,1,2,1,2,4,5,2,0,3,1,2,3,2,0,2,1,1,2,3,3,2,1,1,2,1,1,3,3,1,1,3,1,2,2,5,1,5,1,2,3,2,2,1,5,1,4,3,3,3,2,3,2,4,2,2,3,1,4,2,0,1,2,1,2,2,1,1,6,2,2,2,2,1,2,4,2,3,1,2,2,5
86,43.0,0,1,1,1,4,2,2,3,5,1,3,2,2,1,1,1,1,3,3,2,2,1,2,1,2,0,2,3,2,2,2,2,1,1,3,1,2,2,1,3,4,2,1,2,0,2,1,1,1,2,2,1,2,1,2,2,2,1,1,1,3,2,1,3,3,4,1,4,2,3,2,2,3,2,3,3,3,2,1,1,0,1,2,2,1,3,1,3,1,1,4,2,3,4,2,3
87,43.5,2,3,2,2,4,2,1,1,3,2,1,2,3,1,1,4,3,2,0,3,1,1,2,1,1,3,1,1,2,2,2,1,3,2,3,2,2,1,2,3,3,1,1,3,1,2,3,1,2,2,5,4,2,1,2,3,2,2,1,2,1,2,2,3,1,1,1,1,3,1,4,1,1,1,3,3,2,1,1,2,1,2,1,3,1,3,4,4,1,3,1,2,1,0,1,1
88,44.0,2,1,3,3,4,2,2,2,1,4,2,5,1,2,3,2,2,1,1,1,1,2,3,2,4,3,2,2,3,3,2,2,1,3,4,2,1,1,1,3,2,0,2,1,1,4,2,1,2,1,2,2,1,3,2,2,1,2,2,2,1,1,1,1,1,3,1,1,2,1,2,3,0,3,2,2,2,1,1,1,4,4,2,1,3,3,4,3,1,3,2,2,2,1,1,3
89,44.5,3,4,1,1,2,2,2,2,1,1,1,1,2,3,2,1,3,2,1,1,2,1,1,4,1,2,3,2,2,2,2,0,1,1,2,1,3,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,1,1,3,1,1,2,1,2,2,0,1,2,2,1,0,1,4,0,2,3,1,1,2,1,2,1,2,2,0,4,1,4,2,3,1,3,2,1,0,1,1,2,2,1
90,45.0,3,2,3,2,1,2,3,0,2,3,0,3,2,1,1,1,3,3,1,2,2,1,4,2,3,1,1,1,2,4,2,1,3,1,2,1,0,1,4,1,2,1,1,2,2,3,1,2,0,1,0,2,0,0,1,2,2,1,3,2,6,1,3,1,2,2,1,1,1,1,1,4,2,2,1,0,1,2,2,1,2,0,3,2,1,1,1,3,2,4,2,1,2,3,3,2
91,45.5,3,4,1,2,1,2,0,1,2,1,1,3,3,2,1,3,2,2,2,1,2,3,1,2,1,4,2,3,2,2,2,2,3,1,3,1,2,1,4,4,3,3,2,3,2,3,2,1,0,2,2,1,2,1,3,2,3,0,5,2,5,0,3,2,1,3,0,1,3,3,0,2,0,1,1,1,3,1,3,1,1,2,0,2,2,1,1,2,2,2,2,1,2,2,2,2
92,46.0,1,1,2,2,3,0,3,2,2,0,4,2,3,3,3,2,1,3,1,2,1,3,1,2,1,2,1,2,0,1,2,2,2,4,2,1,3,1,2,1,1,0,1,4,2,3,1,1,2,1,2,4,4,0,2,1,3,2,3,2,1,1,4,5,3,5,1,2,2,1,4,1,1,1,0,0,1,1,5,1,3,2,2,3,2,2,1,0,1,1,1,1,2,2,1,3
93,46.5,2,1,2,2,1,2,1,3,2,1,1,2,2,3,1,2,3,1,1,1,1,2,1,3,2,2,2,1,1,3,2,2,4,0,3,4,2,1,2,1,1,0,1,1,2,2,1,2,3,0,4,2,0,1,3,1,2,1,3,2,1,0,1,1,1,3,1,2,3,2,1,4,2,0,1,0,2,1,0,2,3,3,2,1,2,1,1,2,5,4,4,1,2,4,2,2
94,47.0,1,1,1,1,3,2,1,1,2,1,1,4,1,3,2,2,3,2,3,4,1,1,3,0,2,4,4,2,2,3,2,3,2,1,4,2,4,1,2,2,1,2,2,1,1,2,1,2,2,1,3,2,1,2,2,1,3,2,2,3,1,1,4,2,1,2,1,2,2,1,4,2,5,1,1,2,2,2,2,1,4,2,2,4,1,2,1,1,1,3,2,1,3,2,3,1
95,47.5,3,1,2,3,2,1,2,4,2,3,3,1,3,1,1,2,0,1,2,3,1,1,3,1,1,2,2,3,0,2,1,1,2,1,1,3,1,2,3,4,2,1,3,1,2,1,2,1,1,1,2,1,2,3,3,2,2,1,4,2,2,2,3,4,1,4,3,2,2,4,2,2,1,2,3,1,2,2,1,1,2,1,1,2,4,3,0,1,2,1,1,1,2,1,2,1
96,48.0,2,2,1,1,2,1,1,2,2,1,2,2,0,0,1,0,1,2,2,2,2,4,4,2,3,1,2,4,1,1,6,2,2,2,3,1,1,1,1,1,1,4,2,2,1,2,2,1,3,1,1,3,2,1,1,2,2,2,3,1,1,2,2,1,4,1,1,0,2,2,1,1,2,1,5,1,2,1,3,2,4,2,3,2,1,1,2,1,0,2,1,4,3,1,1,2
97,48.5,1,3,2,2,3,2,1,2,6,2,2,2,2,1,2,2,1,1,0,2,1,1,0,1,1,2,1,5,2,1,2,4,2,2,4,3,4,2,2,3,2,1,3,1,0,1,1,3,2,3,2,1,2,1,5,1,1,1,1,1,4,2,2,0,3,2,1,1,3,1,2,2,1,3,1,2,1,2,2,3,2,1,1,2,2,2,1,1,3,2,1,1,1,3,1,1
98,49.0,2,2,2,1,4,1,1,2,4,2,2,1,1,2,3,0,1,2,1,2,2,1,3,2,1,0,1,2,1,2,2,3,0,1,2,4,0,2,1,2,3,0,3,1,2,2,1,0,4,2,1,3,3,1,2,3,3,3,3,1,2,4,1,2,2,1,2,1,3,0,2,1,1,2,1,1,0,3,1,2,1,1,2,2,0,2,1,2,1,1,1,1,1,2,2,0
99,49.5,0,3,3,2,2,3,3,1,1,2,1,2,3,3,2,1,2,1,2,2,2,4,3,3,3,3,1,3,7,2,2,3,1,1,1,2,3,2,3,2,2,2,0,2,1,2,4,1,1,2,1,2,1,1,2,1,3,3,3,1,1,1,3,2,1,2,2,1,1,1,1,1,2,1,1,2,1,1,2,2,2,1,2,3,3,2,1,3,1,2,1,1,1,3,1,3
100,50.0,3,4,2,2,2,2,3,3,4,1,2,2,0,2,3,2,1,1,2,4,1,1,1,2,1,2,2,3,2,2,2,3,3,2,3,1,3,1,1,3,2,2,2,2,2,5,2,0,3,2,1,3,1,2,1,1,1,1,1,0,2,1,1,3,2,2,1,1,2,1,3,1,0,3,1,1,0,4,3,1,2,1,2,2,2,2,2,2,2,3,1,1,2,1,2,2
101,50.5,2,2,3,2,0,3,2,3,2,3,3,1,3,3,2,2,2,1,1,0,0,1,2,3,2,1,1,1,4,3,1,3,1,2,1,2,2,1,2,5,1,3,1,1,1,2,1,3,1,1,1,4,1,1,1,1,1,2,2,1,3,1,2,2,1,2,1,1,1,3,3,2,1,3,1,1,2,2,1,3,4,2,1,1,2,3,3,3,3,1,2,1,3,1,1,2
102,51.0,1,1,1,1,1,2,1,2,0,2,2,1,3,2,2,2,1,2,1,2,1,2,0,3,2,1,1,1,2,1,1,3,2,3,1,3,2,3,3,1,1,4,1,1,2,2,1,2,3,0,3,3,1,1,3,3,1,1,0,2,1,1,1,2,2,2,3,2,3,4,1,2,0,2,1,2,1,1,2,2,1,3,2,0,3,2,0,1,1,3,2,2,3,2,2,2
103,51.5,0,1,1,2,2,1,1,0,2,2,2,1,2,1,0,3,1,2,1,1,1,3,2,2,2,1,2,2,2,3,1,1,5,1,2,3,2,0,2,3,2,1,2,3,2,0,5,3,3,2,3,2,2,1,2,1,2,1,1,1,3,0,2,1,3,1,3,1,2,2,3,2,1,2,2,3,2,1,5,3,3,2,0,2,4,2,6,1,3,2,1,2,2,2,1,1
104,52.0,0,3,2,1,1,4,2,2,1,2,2,1,1,1,1,4,1,1,2,1,3,3,0,1,1,3,2,3,1,1,3,4,1,1,2,3,2,2,1,2,4,2,4,0,1,3,0,2,3,3,3,4,2,4,1,2,1,1,2,3,1,2,3,2,3,2,0,2,2,2,2,2,1,2,1,1,3,2,1,1,5,2,2,1,4,1,4,2,1,2,0,2,2,1,1,1
105,52.5,1,1,1,2,3,0,1,2,2,3,1,4,2,1,2,2,1,4,5,4,3,2,3,2,2,2,2,1,2,2,2,1,1,2,2,3,1,1,1,1,3,4,4,1,1,1,3,2,1,5,0,2,2,1,4,1,1,2,1,1,1,2,2,1,1,1,1,1,2,1,3,1,1,3,2,2,2,4,1,3,1,3,1,3,3,2,2,1,1,1,1,1,2,3,3,3
106,53.0,1,1,1,3,2,1,3,2,3,0,2,1,1,3,3,4,2,1,3,3,4,0,2,1,1,2,2,1,3,3,2,2,2,1,1,4,1,1,4,1,1,3,3,2,4,3,2,1,4,1,3,1,3,2,1,0,2,2,4,3,1,3,4,3,3,3,1,2,2,2,2,2,1,1,4,1,2,0,2,2,2,2,1,1,1,3,3,1,0,2,2,3,2,1,1,1
107,53.5,1,4,2,2,3,2,1,3,1,3,1,2,2,2,3,3,2,2,2,1,4,2,0,2,2,1,1,2,3,3,1,1,3,0,3,2,3,3,1,4,2,1,1,1,2,3,4,1,1,2,1,3,1,2,1,1,2,2,3,4,2,3,1,1,1,1,2,1,1,2,2,1,2,2,3,2,2,3,2,2,3,3,1,3,4,3,2,2,2,1,2,1,2,2,2,2
108,54.0,3,2,1,3,0,3,2,4,1,1,3,1,1,2,2,2,3,1,4,3,2,2,2,3,3,2,2,2,1,4,2,1,1,1,1,1,2,1,1,1,3,2,2,1,2,2,1,2,3,2,0,2,2,2,2,1,1,1,3,2,1,4,1,1,1,1,1,2,1,2,2,3,1,2,3,0,2,4,2,1,1,2,2,2,1,4,1,1,1,2,2,0,2,0,0,1
109,54.5,3,4,0,1,2,3,2,2,2,1,2,1,1,1,2,2,3,2,1,2,1,2,1,1,2,3,4,2,3,1,1,2,4,2,2,4,1,3,3,1,2,2,1,2,3,0,2,4,2,2,1,4,1,1,0,0,2,1,3,1,1,1,3,1,1,1,1,1,1,1,2,1,2,2,2,1,2,2,3,2,0,2,1,2,2,2,3,2,2,3,2,1,2,2,2,2
110,55.0,1,2,3,2,3,2,2,5,2,1,2,1,3,2,3,2,2,3,1,3,2,1,2,2,1,2,2,1,1,1,2,1,3,2,1,2,2,2,2,3,1,4,1,2,1,0,1,1,3,2,0,0,1,0,1,3,2,2,0,1,2,0,1,0,3,2,1,2,5,3,3,4,2,2,3,2,1,2,1,1,1,3,0,2,4,1,3,3,3,4,1,1,3,2,1,3
111,55.5,0,3,3,1,2,2,0,2,1,2,1,2,2,1,4,3,1,5,2,4,2,1,1,2,2,1,1,2,1,2,2,2,2,1,3,1,1,3,2,2,1,1,1,1,4,0,0,1,3,1,2,3,0,1,2,2,1,1,2,1,2,2,2,0,2,1,3,4,1,1,3,2,2,3,2,1,1,3,2,1,2,4,1,1,2,4,1,3,3,1,3,4,1,2,2,3
112,56.0,1,3,1,3,0,2,1,1,4,2,2,3,4,2,2,1,1,4,2,2,2,3,4,2,1,1,1,3,1,0,1,1,2,3,2,1,2,4,4,2,3,1,1,2,2,1,1,2,3,1,0,0,4,3,1,1,2,2,1,2,6,2,1,1,2,2,1,3,2,4,1,4,1,2,1,1,1,2,1,1,2,3,1,1,2,2,4,3,2,3,1,3,2,2,2,1
113,56.5,1,2,2,3,1,0,2,1,1,2,0,3,2,3,1,2,3,3,1,2,1,0,3,2,1,3,4,1,2,1,1,4,1,2,1,3,2,3,1,1,2,2,4,1,1,2,2,3,2,2,2,0,2,2,2,3,1,3,2,3,1,3,1,1,2,0,2,1,2,2,3,1,2,1,1,2,1,3,5,1,2,2,1,2,2,2,3,2,1,4,2,2,2,0,3,2
114,57.0,2,2,2,3,4,0,1,2,1,1,1,1,1,2,1,1,2,2,4,2,1,1,2,1,3,1,4,3,1,2,2,1,1,2,2,2,1,3,1,3,1,1,1,1,1,1,2,1,1,3,2,1,2,2,2,3,1,0,3,0,1,3,2,1,1,2,1,3,3,3,3,3,2,1,3,2,1,2,4,2,1,2,2,1,1,1,2,1,3,2,0,4,1,3,4,1
115,57.5,2,2,2,1,2,3,2,1,2,1,3,1,3,1,1,2,3,0,2,2,3,2,0,1,2,2,2,2,3,0,2,5,2,1,2,3,2,1,3,1,1,2,2,1,0,2,1,4,2,2,2,2,2,3,0,2,3,1,1,1,1,2,1,1,1,1,3,1,3,2,1,2,2,2,3,1,2,1,2,3,2,1,0,3,1,1,2,4,3,3,2,1,1,0,1,2
116,58.0,1,0,2,1,2,1,2,2,1,2,2,2,0,2,2,2,3,2,1,2,4,0,2,1,0,2,1,1,1,1,2,3,2,0,3,1,2,1,2,2,1,1,1,2,1,1,1,2,2,1,1,2,3,0,2,0,2,1,3,2,2,4,1,1,3,1,2,3,2,1,2,2,1,1,1,2,2,1,2,1,3,2,1,2,1,2,2,0,3,2,3,1,0,2,4,2
117,58.5,1,2,3,2,1,2,4,2,2,2,3,3,0,1,2,3,3,1,2,3,2,1,2,3,1,1,3,1,3,2,1,2,2,2,1,2,2,3,1,1,3,2,2,1,1,3,2,2,1,3,3,1,2,4,2,3,4,1,2,3,0,2,3,4,2,1,4,1,0,0,2,1,3,3,3,4,1,2,4,1,2,3,2,4,2,1,1,1,2,1,3,4,2,2,4,2
118,59.0,1,2,1,1,3,2,1,2,2,3,1,3,2,1,1,2,3,3,1,2,1,2,2,1,2,3,1,3,1,4,0,2,2,2,2,2,2,2,6,1,1,4,2,2,1,1,1,1,3,2,0,1,1,2,2,1,1,2,2,2,2,1,1,3,1,3,1,0,0,1,1,2,1,1,1,2,1,3,2,1,1,1,1,1,3,4,2,1,0,2,3,2,1,2,1,1
119,59.5,0,3,2,1,1,1,1,2,1,2,4,4,2,2,1,2,4,3,1,4,2,0,3,1,2,2,1,1,2,3,2,2,1,5,2,2,1,1,2,2,1,2,2,2,1,2,2,2,2,2,2,1,1,2,1,2,1,1,4,0,1,2,1,2,1,1,2,3,3,1,1,1,1,2,1,3,2,2,2,2,1,2,3,1,1,3,3,1,2,2,2,1,2,3,2,0
120,60.0,1,0,1,1,1,2,1,3,2,3,1,2,4,2,2,1,4,1,2,1,3,1,4,2,2,4,3,2,2,1,2,2,1,1,2,2,1,2,2,2,0,1,1,2,2,3,1,1,2,3,3,0,5,1,2,1,2,1,4,2,3,2,1,2,4,2,2,1,1,1,2,1,4,1,3,2,0,4,1,2,2,2,2,2,2,1,3,1,1,2,2,5,1,3,2,2
121,60.5,2,2,2,2,3,2,2,1,1,2,2,0,2,1,2,3,3,1,1,1,4,1,1,0,1,1,3,3,4,3,1,2,3,3,2,1,2,1,2,2,1,1,2,2,1,4,2,2,3,5,3,0,3,0,1,1,2,3,3,3,3,3,1,2,2,0,2,2,2,1,2,3,2,1,2,1,3,1,0,1,1,4,4,2,0,0,4,2,1,1,3,2,4,2,3,2
122,61.0,4,2,2,1,2,2,4,2,2,1,2,4,3,1,2,4,3,2,4,2,1,2,1,1,1,1,3,1,1,2,2,1,2,1,2,3,1,1,1,2,1,2,1,3,3,2,2,2,2,1,1,1,1,3,2,3,1,1,2,2,1,2,2,2,1,2,1,1,1,1,2,1,3,2,1,1,1,2,2,2,1,2,4,1,0,3,4,3,3,2,3,2,1,1,2,1
123,61.5,4,2,2,2,2,1,1,4,2,1,2,2,3,5,3,1,1,3,1,0,2,2,2,3,1,0,4,2,2,2,2,2,3,2,1,2,3,2,2,2,2,1,1,1,1,2,3,2,0,1,2,1,1,2,1,1,2,2,2,1,1,3,2,2,1,2,1,4,1,4,2,2,2,2,2,2,2,2,0,2,2,2,2,1,2,2,3,3,2,2,3,1,3,3,1,1
124,62.0,2,3,1,2,1,1,1,1,2,4,0,1,1,1,2,2,2,1,1,3,2,3,2,1,0,2,2,3,1,2,1,1,3,4,1,1,1,2,1,3,2,1,2,2,1,1,2,3,2,2,1,2,3,3,2,1,2,0,2,2,0,2,3,4,1,1,1,1,1,2,3,2,1,3,3,2,2,1,0,1,1,1,0,2,1,0,1,1,1,3,2,2,1,1,5,1
125,62.5,2,3,1,2,4,3,1,1,2,2,2,1,2,3,4,1,1,1,1,2,2,2,1,3,1,2,1,3,2,1,2,1,4,1,1,0,3,2,4,2,1,3,2,2,3,1,3,0,2,4,3,4,2,1,3,1,1,0,5,1,1,2,3,1,1,2,1,2,2,1,3,1,2,3,2,2,1,0,2,2,3,1,3,1,1,1,1,1,0,2,1,3,4,2,0,4
126,63.0,2,3,1,2,2,0,0,3,4,2,2,1,5,3,3,2,1,3,1,1,2,2,2,0,2,1,3,2,2,3,3,2,2,0,1,2,1,1,1,1,1,1,1,1,1,3,0,3,1,4,1,2,1,3,2,2,2,2,1,1,3,2,1,3,3,3,2,1,3,1,4,2,4,3,4,0,1,1,3,1,3,4,2,1,1,2,2,2,1,1,1,1,2,2,3,2
127,63.5,2,1,1,1,2,4,1,1,0,2,1,1,2,2,2,2,2,1,1,2,0,2,3,1,5,3,1,2,1,3,3,2,2,2,4,1,2,1,2,0,4,2,1,1,1,4,2,2,1,3,2,3,2,0,1,1,3,1,3,1,3,1,2,1,2,3,1,2,3,3,1,1,4,1,2,2,3,2,2,1,2,2,1,1,2,2,1,1,1,1,1,3,2,3,1,4
128,64.0,2,2,1,0,2,1,2,1,0,3,2,2,3,1,2,1,3,2,1,3,2,1,2,1,1,1,3,1,2,1,1,1,1,1,1,2,2,2,1,2,2,1,2,2,1,2,2,2,1,2,1,2,3,1,1,1,2,2,2,1,1,2,2,4,2,3,2,2,4,3,1,0,2,2,2,1,1,1,1,3,3,1,3,4,2,3,1,1,3,1,0,2,5,1,2,2
129,64.5,2,2,1,3,1,2,1,1,0,2,4,2,3,2,2,1,2,2,1,1,1,1,1,2,2,3,1,0,1,2,2,3,1,2,1,1,2,0,2,2,3,2,2,3,2,3,1,1,1,2,2,2,1,1,1,4,1,2,0,2,2,2,1,1,1,1,1,1,2,2,2,2,2,1,3,1,3,2,2,1,1,1,1,2,3,3,3,1,2,3,2,1,2,2,1,2
130,65.0,2,1,1,2,5,1,2,2,3,1,1,1,1,3,2,2,2,5,2,2,1,1,1,0,1,1,2,3,4,1,2,1,1,2,1,2,2,3,1,2,1,1,1,1,1,1,2,0,2,1,0,2,3,2,3,1,3,2,3,1,1,1,2,2,1,1,1,2,1,2,1,1,5,1,2,3,3,3,1,2,1,2,2,1,2,1,3,1,1,4,2,3,3,4,1,1
