frame,time,type,name,concentration
377,188.5,topo,gyrase,0.25
378,189.0,topo,topoI,0.25
378,189.0,topo,gyrase,0.25
379,189.5,topo,topoI,0.25
379,189.5,topo,gyrase,0.25
380,190.0,topo,topoI,0.25
380,190.0,topo,gyrase,0.25
381,190.5,topo,topoI,0.25
381,190.5,topo,gyrase,0.25
382,191.0,topo,topoI,0.25
382,191.0,topo,gyrase,0.25
383,191.5,topo,topoI,0.25
383,191.5,topo,gyrase,0.25
384,192.0,topo,topoI,0.25
384,192.0,topo,gyrase,0.25
385,192.5,topo,topoI,0.25
385,192.5,topo,gyrase,0.25
386,193.0,topo,topoI,0.25
386,193.0,topo,gyrase,0.25
387,193.5,topo,topoI,0.25
387,193.5,topo,gyrase,0.25
388,194.0,topo,topoI,0.25
388,194.0,topo,gyrase,0.25
389,194.5,topo,topoI,0.25
389,194.5,topo,gyrase,0.25
390,195.0,topo,topoI,0.25
390,195.0,topo,gyrase,0.25
391,195.5,topo,topoI,0.25
391,195.5,topo,gyrase,0.25
392,196.0,topo,topoI,0.25
392,196.0,topo,gyrase,0.25
393,196.5,topo,topoI,0.25
393,196.5,topo,gyrase,0.25
394,197.0,topo,topoI,0.25
394,197.0,topo,gyrase,0.25
395,197.5,topo,topoI,0.25
395,197.5,topo,gyrase,0.25
396,198.0,topo,topoI,0.25
396,198.0,topo,gyrase,0.25
397,198.5,topo,topoI,0.25
