test,loss,RNAP_dist,fold_change,k_on,width,threshold,k_off,k_cat
328,0.055530779737181776,370.217894315647,17.84457956192582,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
329,0.6082977769811772,385.5329126093655,23.200744613682904,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
330,0.5647588091584737,397.9770055450389,26.828466952343312,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
331,0.5404014177778935,363.5504671860048,37.85999458874048,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
332,2.8859373544451015,412.4270734028699,13.258517174822204,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
333,0.09038063338195505,382.53289927983263,19.38238817972899,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
334,0.10711627526846945,373.39960219708485,20.84211138538713,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
335,11.311876338890725,246.25184796992934,39.6190472580129,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
336,15.815207606046851,347.46544271316,28.26183291734219,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
337,2.5997883215467557,423.70486155497883,15.144988912481091,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
338,1.6225738700646726,270.3297432941878,31.75109158924613,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
339,0.41822108081400755,393.5119026830967,24.120435639319815,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
340,0.028486904098325452,299.34586733476516,21.812212250336334,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
341,1.6207556884094694,213.3646432886411,36.630544170723205,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
342,0.12242853652575025,290.11018107458636,30.16136801185002,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
343,0.298767667073532,435.0282886188658,26.794114859372527,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
344,0.0645044578075663,407.67367016697983,17.273676076368616,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
345,0.15871321096041244,332.8591113070257,35.00748520467684,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
346,0.026458072075460876,313.84319493646893,18.69512677677298,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
347,0.3245194126207681,416.6587586867851,10.928225866434552,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
348,2.3539307833004055,444.92782829608007,0.1868706186313709,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
349,0.500697559582661,359.9429237034524,29.521019399014527,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
350,4.961146534414993,404.666044861356,16.157752998231324,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
351,0.28214208005051333,428.9629917570079,19.900266054583714,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
352,3.105908306344575,322.3771450799135,22.60224918659754,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
353,2.740948136409085,383.94030754193057,24.887291048228345,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
354,0.19466631415515723,339.98461680210517,32.32486296529399,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
355,0.0119343002920611,458.24065554453966,38.74140311608605,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
356,1.1202301047313674,350.8745374131867,14.11623383745416,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
357,1.6019945493824237,397.2082224219835,9.351430827361673,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
358,0.7171337752968671,467.88174607510194,40.66428370076825,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
359,0.4893668936528375,420.3885006371575,25.94493934216582,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
360,1.3492968755204022,378.7982677026343,33.87370512954518,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
361,0.3261551755153409,439.6560628008289,27.58964505869946,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
362,5.884991092327835,372.3135887382349,23.50796714396126,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
363,0.6850780187946481,481.8922356660024,12.48140196814903,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
364,5.450441372135858,430.4066469308286,28.8250609780578,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
365,0.8259418984090735,231.6737607302096,35.8756863746136,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
366,0.01089300955988877,282.887384366931,30.98474715752566,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
367,3.853093890030023,449.96631573689933,37.22592752787229,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
368,0.4760882550247296,258.4438021338873,21.038035295276707,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
369,2.915245296852691,364.00593187371817,42.55207923315895,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
370,0.01311385745550498,390.7929161327713,18.555668356565132,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
371,0.44572564474451476,413.2320331797708,34.59142987889763,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
372,6.3008266626988165,464.72030493245927,20.059577933684537,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
373,0.3170170430988329,446.2379310508803,33.318331737850045,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
374,2.755731859032772,401.63288487714595,41.53624796000527,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
375,0.06420713937934666,420.33576259392055,22.2181176955162,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
376,1.0763062421880916,455.10071058354777,17.764087673218107,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
377,0.6879258957038813,498.59563449515775,15.168912567299586,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
378,1.0937505456823464,481.21123020024555,26.577501124679323,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
379,0.025254510286618622,136.50530079771974,23.91933959917513,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
380,0.17627850660715877,437.0030739565265,16.535199236131458,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
381,0.8485623142596206,329.3323231666215,27.70849482509759,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
382,0.38874639132351335,470.3889555406216,38.09682187123143,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
383,0.5202754989048635,158.39984439692148,31.282682525563928,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
384,1.3363206577487352,355.62689340862215,39.78807904805359,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
385,1.2559106433251273,378.62307596453974,25.43743679658428,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
386,0.5922122360946245,392.79728273972654,30.02576346131505,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
387,1.8558512207992361,406.50252222716784,10.274023314345834,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
388,0.5888302752919553,341.6420370504401,19.316883980135025,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
389,2.5165607431944537,427.88106107889564,21.397521227302857,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
390,0.06320496942470111,308.26424457867046,32.15543765064608,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
391,0.07005723754343328,170.0184391299402,13.996082725596823,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
392,1.656911265299612,366.9271048022515,24.708763493972477,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
393,0.009477269753116678,485.99004538162046,28.14068305990691,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
394,1.8887528050173852,459.19808744041165,23.122247156999112,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
395,0.04848600175551864,294.2923025853271,36.68230942835895,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
396,0.3361744787211282,441.10093705499514,28.815309175515576,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
397,1.382414569686363,416.1980192890039,20.519761116488805,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
398,0.6108542577013302,66.75065895019185,33.08942339574541,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
399,0.0812767940622259,384.41391304372485,17.430445727417492,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
400,2.108593893018737,450.204048054035,35.799248500276676,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
401,0.00974800234897909,475.59445432078917,25.073941826312897,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
402,0.007654660632028975,496.52885068539575,22.489578361898957,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
403,0.12159682549368342,472.78066690674154,21.37784206826131,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
404,0.018953448945354088,492.1118850361448,26.717908328007343,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
405,0.006204508975231405,426.091730774565,18.950985577151272,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
406,0.040848719534878924,442.1023480439793,18.330420498605854,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
407,0.054368717242118295,426.5676331060273,15.737056788215536,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
408,0.04306237871318924,401.99467263665974,13.548156319785003,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
409,2.0048788156372632,462.51850372813465,3.7296106778313494,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
410,0.3123550570016422,412.90785619692724,19.34468922184422,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
411,0.009839525151060116,432.3943263656418,20.147898843570978,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
412,0.30899896297642365,454.1786282018846,11.491047972801745,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
413,0.23491719107711428,420.020756807597,12.71620870871962,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
414,0.006326783641173691,388.95469193627287,16.747329164636234,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
415,0.05279242118344622,348.6899777670768,7.122254901804192,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
416,0.25641990344782806,372.95663898781885,8.31335427358622,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
417,0.007970769676136991,396.16280939543736,14.625833768485254,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
418,0.546740849206381,359.8896958196641,17.533366824483515,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
419,1.0590513474564187,388.24624387723,16.29654350248635,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
420,0.8963783849379278,324.78181817893295,5.666809246136754,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
421,0.4224487173618247,376.5035754089497,15.173031327511694,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
422,0.029555674103404272,336.2890746608295,12.74376705130581,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
423,0.1024040137276705,405.2004896715041,16.790563658538066,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
424,0.006352018853889762,390.05163299106243,18.731014981218618,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
425,0.009673264618496581,367.5546550704474,11.231573250131191,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
426,0.27461264379854144,315.8484482234919,9.15973307079788,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
427,0.012275054051560538,347.4578299662164,18.314076767852832,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
428,0.34510520187759963,357.20581024507317,13.830280575648471,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
429,0.0944456551583679,385.2519199492791,15.855866305554553,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
430,0.21901215159938983,335.23351074737906,10.186992728266183,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
431,0.034679024902180396,397.3333490770227,19.41372523469016,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
432,0.03466573222060944,408.0413261802004,23.513899031187545,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
433,0.8588534016649562,366.38427489785977,22.454082286375264,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
434,0.02677595251990325,267.0416077451114,20.938088316060437,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
435,0.5331322443686335,378.49506949522487,12.068344232900243,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
436,4.745794828696146,324.6220204848005,17.189315767598536,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
437,1.1359604727701451,299.7162806148841,18.58512444705493,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
438,0.022001353153918962,433.41173484727875,21.84653628449029,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
439,0.9454292700112066,347.42513651578105,14.5891990824665,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
440,0.47006209021128154,312.64278955128754,20.124882849259915,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
441,0.5692217233354382,283.1980079154294,23.95195613862421,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
442,0.07929862915034312,386.58876431582837,15.981970585020205,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
443,2.735679832834597,422.13738396433513,17.8576980820222,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
444,0.11379826157529135,394.62739206168226,21.880209646904888,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
445,0.346233625182448,373.84725213556237,13.125131248447449,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
446,0.08710504134088813,342.1388969549998,20.943205946467096,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
447,8.82684862959749,412.9326488664203,19.611413803925657,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
448,0.6965256098987418,353.0682814136509,24.08340234671335,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
449,0.022839537623792226,402.4726412742021,18.886866808408424,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
450,0.12013661878968591,360.96224864328923,15.40348730903507,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
451,0.9275645513271545,435.871489505767,17.148219420718274,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
452,2.0657657357187045,425.9544526512541,2.2290458023566764,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
453,1.1328104618645198,240.38345062993272,25.816766619119687,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
454,5.831034481558739,442.5947138056608,22.80328255977397,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
455,2.6535451980826585,251.13297394817707,14.349484674462872,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
456,0.016031026241064283,390.8167059983316,20.30972314083774,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
457,0.07126878721026508,410.94250980446526,7.816572912070615,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
458,1.069873950826666,380.17426509463144,10.652585122622673,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
459,0.7916870482994492,332.3904572079607,24.67811178822665,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
460,1.247020038815983,368.2453139857177,16.675993900383006,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
461,0.8448501295987081,447.75005349672045,11.687285620959791,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
462,0.011809312741919637,185.35686114256785,20.704993840835336,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
463,1.8130407691994184,461.7248993423068,23.30153282862163,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
464,1.1771644786180528,320.5100279053281,18.199052667639393,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
465,0.21700560487670198,421.9906096859288,26.205349285284505,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
466,2.689842158430944,113.58207119614502,6.472068504475368,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
467,3.1952861773019166,291.0313548972078,13.42002117374722,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
468,0.4776441753777532,303.683366036092,9.083678155270771,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
469,0.26426181927432363,356.2903064818341,19.521566199842816,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
470,0.6588018476360891,403.42171880160663,4.331389449623606,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
471,0.21006873326408168,392.83557218341923,21.594528600168086,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
472,2.0364502030066953,428.56255449198227,16.13877312679483,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
473,0.019416360876627948,453.3024593445931,14.841733370956344,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
474,0.010355189019118135,416.20077785178626,22.886133779010073,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
475,0.6938889790681608,469.3929010078212,24.759224689187565,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
476,0.17278881577630725,480.9339573427254,27.2314416333014,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
477,0.08051711467388592,380.50608569589724,18.931160302437917,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
478,0.947999479357685,438.91611995291476,12.14427517818623,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
479,1.0732652063694248,367.6172248218153,18.00871302066989,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
480,0.03626053685683029,407.01924164734,21.651020977384263,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
481,0.16702217550625204,344.014279474246,25.83352689268394,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
482,0.08099032320059966,93.04559800960487,17.24319723880783,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
483,0.27423552972843945,461.45618297379355,23.90598173016911,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
484,2.692087747106267,394.25436519638936,15.174142774119609,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
485,10.173167257597687,334.7655992962722,20.066286868971513,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
486,0.4595193431020335,428.3866456453149,13.44253063305976,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
487,3.02123531248061,355.70821692174076,16.200434907599565,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
488,0.10203603652511878,447.843692972694,27.45350856759405,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
489,0.41152493374887067,416.31578271131497,10.007900985003001,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
490,0.06044748750299324,383.3433528913156,22.65029944758457,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
491,2.422106520703217,435.26714297899355,18.838459203079285,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
492,0.43006092227820913,400.79811301059175,21.09642844486534,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
493,0.008845701399186234,323.3826355337003,25.21871600312265,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
494,1.489877482346736,309.6779129785899,12.55529580686451,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
495,1.0897804343728037,491.6740782620173,28.82612921654937,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
496,0.04519131976390413,373.32500174027257,14.201677153133977,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
497,0.06544788298218199,273.4098929436057,17.482809192118154,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
498,0.12515562039786168,483.96547391734373,22.2733448953515,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
499,0.24727824559373363,454.8342597116185,24.057727804919555,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
500,0.1886595514993638,221.38837527752452,10.974394699876694,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
501,0.05710615231959214,468.31989350204975,20.410129011525324,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
502,0.020951500830898116,362.2004257396185,19.709164385566616,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
503,1.1725051803034867,390.6034132225088,26.89237025665876,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
504,0.22834249404791512,411.2244855828221,15.567134360602754,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
505,0.2901127086469864,344.3699975239587,16.65100640186423,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
506,0.20082823497362645,442.3288669516784,21.809045868699076,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
507,3.1690185059734266,422.1846679315643,23.248589048800312,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
508,0.1878205928057365,376.6606016492401,18.044621478528377,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
509,2.0545590921048555,261.931256178764,25.987471956570452,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
510,0.4174633809281648,432.45237588413687,29.784843867832816,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
511,0.3806918989750902,476.9682703818211,21.073522121289514,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
512,1.1905433565987407,328.9992808641618,24.914380997954968,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
513,0.00818987492996786,398.1254731709555,19.065217865660703,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
514,1.0754218315842337,284.7957011204651,8.646085072186004,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
515,0.012925158763794674,384.7707042609269,14.334095175283881,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
516,0.011072817309475545,352.03529537948214,27.83129992008874,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
517,1.4782865821182842,409.80353692115125,11.475468392107182,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
518,0.025333432746970086,453.8388962040869,23.210275987445936,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
519,0.46746141214329523,421.19175427263025,7.560549627836906,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
520,0.03241759850744632,363.5076021508327,15.40514389719214,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
521,0.5926923890330915,314.3410474889993,13.153856878291148,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
522,1.6078614716797073,442.2348041168166,16.51687553098345,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
523,0.07323554340663661,126.38894384438473,17.894440302302634,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
524,0.03659479604989753,467.2969716629762,19.81185342119895,0.0003538809645019,0.0042457821595082,0.0115578878805131,0.2074467182450521,15.10842990308722
