test,loss,PleuWT_k_closed,PleuWT_k_ini,PleuWT_k_off,PleuWT_k_on,PleuWT_k_open,PleuWT_spread,PleuWT_superhelical_op,antitet_k_closed,antitet_k_ini,antitet_k_off,antitet_k_on,antitet_k_open,antitet_spread,antitet_superhelical_op,bla_k_closed,bla_k_ini,bla_k_off,bla_k_on,bla_k_open,bla_spread,bla_superhelical_op,bridge_off,bridge_on,gyrase_concentration,lacI_k_off,lacI_k_on,leakage,tetA_k_closed,tetA_k_ini,tetA_k_off,tetA_k_on,tetA_k_open,tetA_spread,tetA_superhelical_op,topoI_concentration
391,31.06986343841882,0.28360063336786306,0.1648831510278156,0.49098075718585366,0.06788348338671785,0.019926827245036652,0.02822926525486566,-0.06695552184437868,0.2710683813731524,0.29945244049151226,0.20486233489710318,0.051651497882932274,0.45713370417629584,0.04996339063744722,-0.04786281154301099,0.03560079665966591,0.1365485819981039,0.41411982271109293,0.339895230516524,0.38884855840781996,0.04414770138676507,-0.05200784197874405,0.02979803080329293,0.23247443995705316,31.837746974711816,0.458211238959348,0.4232921047531349,0.4314109048900328,0.1903502454858299,0.020062173019792663,0.0304601629512622,0.4658521205545773,0.18847429964736506,0.01050510313309214,-0.027633588564073993,31.43869787778646
392,1.5136202614019263,0.18480625843744708,0.06952625074675167,0.3922389650102367,0.15042897669413713,0.0729816018216295,0.046356897993909664,-0.041472596192669034,0.33062126828283217,0.32595474196671614,0.17188816252537575,0.08278381276871913,0.26816457158056795,0.025946172985765195,-0.028967119384509916,0.08529599813326727,0.3487990718472437,0.3892584908114247,0.14773272988208266,0.1810755005537753,0.03387319387330412,-0.06758972130840005,0.04398006279293812,0.24869245675353216,85.71314926372217,0.46698315888614045,0.29074512204265507,0.49326279042121834,0.27020432915211384,0.03758115144619738,0.1334498057542507,0.4396959496547713,0.3284264169228954,0.03557653641477693,-0.07109872302249247,9.273544177672976
393,1.3882501229944402,0.2003583805313593,0.30379729846722914,0.49964919438369226,0.48860215237219684,0.17392812999214063,0.04050813562007609,-0.04946165652523502,0.14420406666296506,0.2778354845190028,0.09797176678227099,0.15930936892391945,0.4122900166134854,0.04592212965800448,-0.05564541326397662,0.1400867278795711,0.19771706412633688,0.2877683435073459,0.21248328456553656,0.351832226632763,0.04267502772186577,-0.06248739916262543,0.027118720174222496,0.3610269995131794,64.77169738484594,0.31487577399937305,0.3142575420122578,0.35751042888080603,0.2406098602131546,0.18100987197247786,0.050202561191562356,0.36083998784432764,0.311602635897556,0.020629259776778087,-0.04731355490284736,21.257940956866506
394,9.691645650838074,0.13376187330992043,0.26065395047297285,0.42858428890616435,0.3830968479625063,0.010636696424611694,0.009999345460606868,-0.022809664876976388,0.34263282965808867,0.38993943016778426,0.3698036708401039,0.16913220596461462,0.42383975013291186,0.04425402130723249,-0.08601182265197817,0.016621547609364795,0.18015151252025505,0.4647215324290721,0.07940302051404306,0.02340950171201194,0.04770391436096517,-0.029167056961514386,0.012977580850136177,0.18086100402636093,25.739595749917715,0.33007857741790764,0.3495122531867242,0.32275290798754874,0.34739067019508657,0.4496677602210842,0.26193487648277014,0.39951878313914735,0.46138201056319705,0.007016316765494319,-0.07958660889901514,15.838556519699672
395,1.7314874791531878,0.022517386330150675,0.2022832363892717,0.37831289226331466,0.08742758080366284,0.20553490201264402,0.042906935942424264,-0.033917475758659714,0.21808489962103478,0.4594631619362264,0.34703458428062395,0.3472422811919267,0.3818753963382381,0.04071358984966346,-0.0383238039613464,0.3774475772340582,0.27659488195171744,0.47508697510806347,0.11711241107339171,0.12898641878794287,0.048704103177742535,-0.0541822212402156,0.04805038136523954,0.19323178212700806,38.274979083921,0.4097893023196192,0.32939353233004853,0.44859888906383555,0.28637511354247197,0.09037244565020343,0.09672647066686339,0.47752729838529834,0.1362851875846406,0.012330510526373455,-0.02165927377997232,33.34257626620576
396,0.7769800091675245,0.35884567125856137,0.21840885111142935,0.32992235019389354,0.4363661613317612,0.03756755202207659,0.03772258211632752,-0.031842340656396705,0.07475005372843052,0.4805471505796287,0.2821974280033153,0.38955716762796067,0.47638437900394676,0.030957551564474925,-0.0761869472879242,0.04967381925877126,0.3215686516506415,0.23609591050913353,0.3869385695172043,0.04875791424692566,0.046656446207618885,-0.001814107259931681,0.03218322535531125,0.21726045421609763,23.828856760235436,0.18808194779730525,0.3604037639889607,0.4082021393338488,0.2103053509247637,0.11400727875314316,0.018547777501119918,0.23148000766227972,0.1137497799054066,0.018682867400808705,-0.06257459795966806,19.810634737559585
397,1.4159202839625342,0.04777942814230574,0.33362179351405696,0.40245388739142457,0.2440091340239568,0.102398964671246,0.03001892240174904,-0.04327730737709429,0.4214743570722671,0.3533755648395579,0.03183505384082885,0.1497267493174955,0.34813272397035827,0.042730695330370716,-0.033656013057743225,0.10247833169929504,0.0492477478461287,0.2137512678507388,0.05507085113969616,0.08290888805652463,0.036080238485942405,-0.057499040469300634,0.024952157925812957,0.28271996343857303,35.68463761313279,0.1686912427467326,0.2798214590091222,0.39498058963411825,0.11978836090335379,0.1374626739001345,0.07926285399614133,0.2976346062589964,0.29879171733726206,0.01584107941481345,-0.036795818562273944,27.92469618000815
398,1.58120652784131,0.14281997879401825,0.3533915085863115,0.2313131931433822,0.19567575405951687,0.12546442924276252,0.03272556945973899,-0.02845944650456176,0.3971666350695091,0.3715004954006731,0.2529248092955453,0.17870052960563168,0.3332247524014005,0.034182365799817566,-0.024087249887921255,0.07643298599080817,0.23289982227365533,0.3469157489455157,0.47201847373410866,0.17455592937194506,0.04998119296584093,-0.011605246752459072,0.03753453956881014,0.20641450064207653,40.82062933027869,0.4494550882378266,0.2630214561864,0.42339418068598905,0.32643419857172534,0.0666494622411252,0.12404467096877542,0.49961985700508293,0.4323887868026534,0.009734104572413586,-0.0948400405154686,20.441134066954845
399,1.205662216065801,0.2122951215620876,0.2780470415853056,0.44101598626644695,0.2217599559085506,0.16046971323892822,0.03516585577819534,-0.052574759709084005,0.20835146358568002,0.4037294491534916,0.23017877871211306,0.23833467227187483,0.3991903913928504,0.04499312931667124,-0.04261119163805554,0.19044922094537434,0.39341862734563243,0.2595053704137742,0.31612515743874275,0.3213275210772032,0.04148946735751852,-0.04892967013732986,0.035116295154905434,0.310283110360079,55.92683423882254,0.3708436945613104,0.3909224495600413,0.45631626366460276,0.25595769854009276,0.148517466747835,0.0665828576413573,0.4215093182821606,0.06848880049741624,0.014707152833934888,-0.05861241802744084,14.63397816982604
400,1.4500854530490015,0.1192659711237023,0.19190877926420782,0.42148628200368937,0.39553697200413956,0.2329724778800722,0.0390426218053403,-0.03975627138384798,0.3225642226756579,0.2673038037826791,0.3208618416901323,0.03567079357252724,0.49881842115026453,0.041928775565002435,-0.04538174560238439,0.11289838863404783,0.30131149976571575,0.15950346957559552,0.1682668439254561,0.2531855129013003,0.03927794699136701,-0.017407708771317674,0.031162555823001006,0.13558250908140113,45.415895874171916,0.21289124159333359,0.22461348458543434,0.16987521960459115,0.13645078486237794,0.08546495322332667,0.10645360689843061,0.3915468600925192,0.24326386418339574,0.00860115009675677,-0.051023803775352,23.339321190808064
401,0.7854861381974285,0.03397450214566587,0.4886184908407644,0.36813960286802333,0.45184824663001205,0.08174487263859913,0.04507379665154425,-0.04441379998308619,0.35816461563817753,0.38356150382059323,0.2148436452684277,0.21577246833687824,0.4501867507041634,0.04390879145720376,-0.05161139163458888,0.1502761827612955,0.2539010552271882,0.4897951072039392,0.41716366180744446,0.07080951199423674,0.010681822592317803,-0.09089067846850594,0.020141216568779218,0.2724486277103547,27.95005350907086,0.4997240224523845,0.3396216549025151,0.47748002869599415,0.04173677908440126,0.07653626678725324,0.04360263883044354,0.4867190566950445,0.029312632688361887,0.006559334581347503,-0.05422530898358964,14.358266598423496
402,0.5674115541522371,0.018178934800892277,0.4053755682977014,0.4189542765426504,0.44595837506580716,0.1422869598135741,0.04554872564439122,-0.04844891470744539,0.3472354206548062,0.34693572545031914,0.2373164989613965,0.1972627657014325,0.43637336128155013,0.04821884647473044,-0.04726003143277677,0.13076388540159414,0.2674677965725285,0.48248284437360833,0.4336345030968919,0.041726765774999106,0.006568667900166152,-0.09813200311625594,0.0223566982255653,0.2418873231557054,24.862147168702265,0.48243508355488374,0.3069644356300013,0.44514239477776435,0.018698674536842853,0.04148961582943839,0.03682711624479999,0.44831032774742485,0.05252828581219736,0.0050591940014202705,-0.05222983367583809,15.403219671779762
403,0.987515882275035,0.018832403359768053,0.38176716289942403,0.3546566083527441,0.416758165830138,0.14149055983949224,0.04577272894582408,-0.04811453967619093,0.379227006413497,0.3410121315013315,0.26393582280005246,0.18902133823294945,0.43248744789960897,0.04856811384869308,-0.04657337383337432,0.12703882432607236,0.22095631895052306,0.49882604799470054,0.4556327926152566,0.07155139999918853,0.005133919671937707,-0.08853538346036463,0.017838496418935035,0.2395490251454055,25.199901353299413,0.482952167559328,0.3250098704771196,0.4385992880820209,0.0576370428204305,0.05466039930090727,0.03172714082305081,0.44517413164471126,0.05704865254200029,0.005439411760585591,-0.051957284577009454,12.897083727489758
404,2.7657246003847997,0.05279047293984014,0.42286854729750994,0.4103731782734602,0.4689071966034847,0.18100441964228364,0.04733681215395398,-0.055000904368102635,0.35010373445115706,0.3184025885868145,0.19455052003039214,0.2114396393314798,0.41130902036785083,0.04733828329178661,-0.04043518531281401,0.1356989699399806,0.2836097720526227,0.4454662306035913,0.4304953956216537,0.034513264175877405,0.0065621176692993435,-0.09862245118815684,0.012589015807279658,0.23385769346958798,23.94132421331457,0.4899974576659522,0.311978220173527,0.4307887608370251,0.030033339678641614,0.031400024292563465,0.010343459804779239,0.4588550002553838,0.037406134462053535,0.007596478539660781,-0.060802926067034926,16.54532998309153
405,1.0021953462028674,0.027729760650961666,0.38964930239842116,0.37905344738850566,0.48120412614261276,0.15126504408940186,0.04926563653014605,-0.05053582699135801,0.4092390630980296,0.29207867745904,0.24298338501559372,0.16187462496003563,0.4630317329567306,0.046240099972365695,-0.05853413997166418,0.09408500330098898,0.26375478025517946,0.4806052363066836,0.4599118809355104,0.011258033231772126,0.008603458863542409,-0.09316571981650323,0.023683471878768306,0.25806276033148107,29.27237334216916,0.4688092167833115,0.2920950567874191,0.46759178828472975,0.052074964755396635,0.01766932536826955,0.05125483820250032,0.43667889713513797,0.08154789238340306,0.010505978295487073,-0.05616694673966383,15.109752247465554
406,1.265037162473511,0.03747639782966332,0.3192110219006773,0.43699792306452395,0.4443209774944173,0.1695768854699494,0.043762496849310044,-0.046976210319886545,0.30618544561344585,0.3602412826626288,0.23300031748407798,0.13438085546598139,0.4806137647946309,0.048824445663778596,-0.04989382628786945,0.11283846003977924,0.2459300984350655,0.45828310172883996,0.4466506980699441,0.04465631754405403,0.007045444313050932,-0.09565830678475876,0.02275301117240986,0.22210316195116986,26.481935616746732,0.4571333751288439,0.24281007480944142,0.4485433618719512,0.026652860273186862,0.03825295222590622,0.0613133324111143,0.4544272074972594,0.06971611782227324,0.005127327529085074,-0.045357398718395094,17.000415017163675
407,1.0893231186106296,0.01059928511314083,0.4044527088491109,0.45806888111572897,0.4283182064028003,0.11863713782752688,0.041876039358030505,-0.042030582456016145,0.36874948055900975,0.3471376134782909,0.27464279376172784,0.20484595675515466,0.4424706412691175,0.046868942566113396,-0.03552267649634797,0.1631810476680607,0.2769859213642512,0.4731016529814408,0.4039276457155128,0.027896712099785018,0.04353809430752103,-0.09777625754380025,0.028148961128445678,0.29461277002868047,23.368841962858614,0.47738124002064997,0.30222495715547304,0.46075549918077313,0.012863994625262193,0.04930134044275009,0.03473270942960396,0.4716433627013286,0.046326903221374074,0.005859467844080025,-0.06397513645328896,13.67981309290536
408,0.8797360601217312,0.07660016440085604,0.40931347688017,0.42216362626414394,0.4979642387289195,0.13257540413402416,0.04797894920284934,-0.05823450468858223,0.33142999476870144,0.33171364209940946,0.22547240203632604,0.19848186785834346,0.4263489328779795,0.049867551103051445,-0.03830512881144233,0.17238517742930978,0.28950079817581853,0.4889458875311741,0.484902985067148,0.033525488742457754,0.00792829971013849,-0.09553232307429338,0.014762281546786146,0.2499647015885921,22.369188287087944,0.49947328074368713,0.2735374074558882,0.42010483476646776,0.02214778190097321,0.060898118964370127,0.02158465199943649,0.4121339926032829,0.054375473339194055,0.008931507786809706,-0.049108643672719984,15.789402027062456
409,0.6158969349907737,0.05961825063543843,0.4469290603156766,0.4724759257842377,0.4069650930031957,0.1936664748450942,0.04265436575574838,-0.04598489314381651,0.3449527417132759,0.3679229239816466,0.2044991284863551,0.17459218588625092,0.48819456395061234,0.04928113774736754,-0.04246492273680716,0.15408565515462908,0.3396774618490425,0.43899718821799977,0.4377738092097103,0.058300754282337545,0.006111959912125282,-0.09234974440695179,0.0163731677955995,0.26188681885308607,25.145939450594263,0.4414982703752292,0.2540364547086358,0.4996112561006029,0.2787610711910718,0.10483869905393368,0.08905893472581329,0.42653708292119824,0.021590648641116324,0.011379810514235648,-0.058521216276515575,17.76135279210823
410,0.7749189060450465,0.019147788571638055,0.4306102912803057,0.4811490281782517,0.40347326202417527,0.19316567298127124,0.04556839942544664,-0.03725331154375953,0.3902501593849057,0.3745491058789988,0.18080382361689468,0.17079632252883895,0.36908079217194,0.048037230728834826,-0.05381253843314876,0.15598102477179424,0.3390179348909936,0.4220007603162991,0.49747510294078645,0.06311539083768163,0.005912872008461988,-0.09158338490016418,0.006670782292717257,0.2821876709957402,24.552589766966836,0.43634602295979624,0.33543304143193775,0.49159659157954344,0.08271520099385712,0.010911879807792402,0.03898644517228456,0.46551002427902777,0.02588034520959813,0.00794237569248647,-0.059147211084699454,18.34098318625874
411,0.9603345900217967,0.010844325480994968,0.44681086648579776,0.4700799897637531,0.41592097378081766,0.21002034371534933,0.046764400100493445,-0.051830280341463746,0.4285247609393517,0.4076929274205444,0.20698809532578533,0.12214923484923648,0.39167117064472523,0.049929018937243594,-0.06310137458026596,0.17700218523758884,0.3664147242993959,0.4382065945332014,0.450483956594563,0.0859097751317115,0.005393588504699514,-0.08333291609363047,0.01012139241763866,0.21374871958391387,27.478039813837288,0.4253778323259583,0.31925091244584053,0.48831379242555334,0.3104985480116448,0.043148430463999736,0.08687752201353888,0.4459819445530799,0.01623597750245778,0.005028990118460951,-0.06667201403517349,19.085712245537437
412,0.8000820370735364,0.04395683742367148,0.4706601080359094,0.48546085926191335,0.36995223953499085,0.19961344522365543,0.048546007595523126,-0.049260649756516194,0.3477331875373569,0.39599225297545504,0.1927383047842934,0.14703785775497513,0.45313438497417197,0.048926740895637776,-0.05602105537735384,0.19839619750504406,0.35322157342595395,0.3993480933206034,0.4378031896274121,0.09619494877166762,0.006496467141481353,-0.08688988754438101,0.005536233537990782,0.19774629783599718,26.195763703379633,0.4445607697709925,0.28828320399892027,0.4794963285542796,0.34072470939735433,0.02648672984711032,0.010610525875013786,0.4165727262976412,0.010676998193271937,0.007046962122642464,-0.05645851373927116,17.706207498207984
413,0.9936870125956825,0.05897416243032557,0.4525012068739901,0.4707070755756295,0.4580914799652808,0.21689770801156108,0.04992000990917758,-0.03947440990001127,0.38516007455318946,0.30587356855367237,0.25958693751104406,0.1756206606705921,0.49975067021788866,0.04939253512486878,-0.04296274573897942,0.14040180094914018,0.33308953641303113,0.450728254136759,0.47224961228818585,0.021066754980343133,0.0078109811687222,-0.08486033746167339,0.019511437661004924,0.17680629407135046,30.285523882539636,0.38684708292740394,0.34808686311332593,0.4642166862566295,0.2778362315666526,0.07035407440112473,0.0756518968982387,0.4821065040265154,0.019918996457622504,0.011821962483217782,-0.06268535218743636,17.873666540160997
414,1.1294028634338031,0.010679827827853025,0.4421105354184312,0.4906312234621257,0.4006306923236841,0.24633902535859103,0.04436673948697506,-0.044238969198515235,0.40573576881253703,0.38434950963555453,0.16662854248773748,0.15570209511948135,0.4707953272158758,0.04786332998340668,-0.04813997922307988,0.21964780956000984,0.38246915541685716,0.40996537810081046,0.4644822607522538,0.039178196099312,0.009458716872176906,-0.09361388706170971,0.0027934230913802607,0.24080090979668595,28.99163027500903,0.4179558300784876,0.3689635358763732,0.4754154981961834,0.3046767820805648,0.08173663813996393,0.06231462316792252,0.37861437174586776,0.03228436838036617,0.009675619276323162,-0.04659473133311705,18.913048475752166
415,0.9626968081920984,0.49896182089084756,0.4815387570581139,0.4998735641480993,0.3875048354752082,0.2231106709657914,0.04313488200287823,-0.05621605841400687,0.3636379666170677,0.4163480372496804,0.24813559435479365,0.10188839108826556,0.4379689152459817,0.04554830772346766,-0.059807131394339616,0.1841023193770851,0.32800847321859994,0.4314526325285485,0.43775625895597803,0.10858118463717488,0.010000821309218595,-0.08965458892679898,0.016051233121997084,0.18799207775972793,31.865475805118813,0.4506141292821614,0.2584070658919627,0.4914296905692918,0.010602084529099554,0.09884178272038857,0.05166600392730521,0.4046514882860526,0.07138436517949273,0.012987035564990524,-0.04315623573101054,17.154621763683508
416,0.6102632804092594,0.07064038565498361,0.4599165255547136,0.4473571157362064,0.4375019851521059,0.1791123733799641,0.042146055716718395,-0.052972678765318124,0.4142542842453464,0.433233298649776,0.29161862035546016,0.1357090787779876,0.41655103725950604,0.049960273083442155,-0.04478327736447575,0.1484603471843014,0.31775221693479233,0.4659664885026556,0.49224417112689217,0.05684930166784264,0.005548919030827867,-0.09905727514876034,0.008707510457171849,0.22838157690133565,23.376332483257343,0.40063596161666976,0.30262156916016575,0.49873270867142067,0.2869886316758811,0.010429115808681232,0.09613822504175108,0.4276043002826011,0.043369306951516175,0.00608311775125331,-0.06475629248466894,16.549510321430876
417,1.4369959985766192,0.09525558505413943,0.43593103777732933,0.45346398882501177,0.4477345797848243,0.25656976467750003,0.04079238797147447,-0.06350741177765304,0.4701688819837947,0.43192711660266025,0.18176166614825384,0.1149860970573729,0.422064571870321,0.049522452477413825,-0.05086259432207735,0.10298520600512795,0.31595732865345544,0.4211654051820461,0.4894195274770021,0.056307708816400966,0.011671651897400173,-0.09860598892048461,0.012119517881064062,0.1577549274549817,22.30942361028323,0.34173672198140403,0.2713843261709975,0.49791549039769584,0.29230559623754054,0.018554960223623636,0.11683947981735766,0.3935504946896449,0.034573518746348675,0.00864804189491229,-0.07050839385905332,16.1162142465098
418,1.8373176190595293,0.08617712919454962,0.4657811300231639,0.47537082738418784,0.4359445941373493,0.2791165224956601,0.04194362988524691,-0.059944291404358564,0.44378049102690165,0.49982323650693383,0.21131710130415188,0.12738265193589893,0.4660403715631948,0.04844832596595427,-0.04547639112090551,0.2073638837772538,0.3103527437167986,0.46294188401582453,0.4212534179019934,0.11379979722198152,0.008759131361373606,-0.09964332916085386,0.0016097162719770196,0.14425865300666563,25.409440934384413,0.391132680281014,0.3004568579112229,0.4809665944253793,0.31520931569006955,0.026627382210354072,0.15135926285984766,0.42725502146748895,0.04014054463905019,0.010800002331342798,-0.08422036550639658,16.625304116760894
419,1.1475319259763566,0.07699844453920021,0.39790810187402154,0.4994480555824574,0.4753352822685606,0.23419872835500097,0.039781133451076124,-0.05369037469950794,0.4382554834887787,0.4463081504811159,0.13913737707167703,0.13793606874441985,0.48664942873196326,0.04921564415846989,-0.042106427577268846,0.15646659316740252,0.29709616791245014,0.3934043115213424,0.47380100496002103,0.07659191913592237,0.005240517299038457,-0.09506518112959474,0.009155774302918508,0.17119121744461924,32.83975803200118,0.37548343826558495,0.2815561767132495,0.4936157606839722,0.268349460064115,0.04018621280885443,0.14009712124503276,0.355637504974829,0.0185886817039033,0.031502899138308636,-0.06877650863347536,17.37284217061319
420,1.031407744008209,0.0632885816256214,0.4578289391678444,0.448171330189654,0.4193177668548062,0.22541559275820544,0.04245795011931196,-0.05506738646891878,0.45991861086954594,0.4704032798028034,0.28790836201085906,0.0634519089286742,0.45731806288083343,0.049938311693456146,-0.0525651554987409,0.1204507404911376,0.3470501766169566,0.45105565502817135,0.4549090012843818,0.10008978536598435,0.007224297031116902,-0.09735314176879262,0.005382572130492709,0.20216938914390153,27.6537115956334,0.3620311569738096,0.24194194481739936,0.4718894932935705,0.32283482984288825,0.014486192474991208,0.09549946710026544,0.3810636292869165,0.054729315218868646,0.005892701581884242,-0.07196595977845749,15.545612459657686
421,1.2254286457311365,0.02675491692898939,0.41407288953073385,0.46393433267525347,0.4600401468164418,0.19287635743354323,0.04368887336969512,-0.057567026405649126,0.48628753231327865,0.45457593861597057,0.23621679085361813,0.0763152045709491,0.40654538654923256,0.04769967235822288,-0.04682553999912735,0.17455492651542084,0.30408680677443023,0.436616839735089,0.49996667488712954,0.11708344886217038,0.005527250087183516,-0.09239322791253021,0.007542156162739153,0.22247701440766515,23.53951260121153,0.4061964267442358,0.3294856458731748,0.4562680303159151,0.3629149909210237,0.011876133899386826,0.1057785517247349,0.4165702253505259,0.04418751865373337,0.011816614518915487,-0.08257318182253041,16.138851275691874
422,1.2579669768444215,0.04900845791901198,0.41700891340489843,0.48491733671082293,0.4925473076430893,0.23985051891201747,0.0468132129331922,-0.06487686063359555,0.3965603032747453,0.43832827844176164,0.2546398103224575,0.0947988148826529,0.44211951129523713,0.049969798438141026,-0.040891814931186724,0.1326026488118991,0.3675618251243373,0.3838665204701083,0.4793764456376445,0.08831799372185503,0.006749495001056605,-0.09679352316399831,0.011589572327795734,0.1898424779817594,22.338897523781647,0.4060673300948155,0.35540971138334737,0.4998418343658153,0.28258951049108716,0.05680937630960106,0.17428654830405832,0.3737047810258953,0.011902382253461252,0.00728476267210215,-0.07407349230126319,19.38448904257862
423,1.8454994614890237,0.07064532758098703,0.4999375027770282,0.4607771436473193,0.4274760435559138,0.2602975536354698,0.04110990994704728,-0.06159884903509416,0.4128791814654271,0.42743084338261467,0.16114991747849447,0.11006545605444698,0.4771404713355893,0.04640123206997638,-0.05642487510905245,0.24557757271277095,0.321153431498397,0.40132882516966867,0.4113873245256316,0.1280029704750229,0.010929585025396295,-0.09975118703031928,0.001989880025990671,0.20965668772761842,31.04398289281749,0.39715658605404963,0.3089968800950287,0.05659573224178574,0.4877839774288062,0.0355097618002023,0.1555126099396738,0.39651234766863414,0.027525628662771376,0.013694380254088093,-0.0755046127444933,18.391194705653483
424,0.7110073826623475,0.03628536526377088,0.4296144675876931,0.4360342193038982,0.49944046029188305,0.18361534359367915,0.037116279236390444,-0.047263038098841456,0.4558304253436376,0.4114415709641357,0.20067364245199115,0.14405588421448598,0.418679697072508,0.04710485632722428,-0.050035055893731396,0.1487452350295516,0.4199022285746339,0.4440955432459374,0.44549169206463163,0.06847039618898566,0.009335864133980182,-0.0818118370390914,0.004623374327400433,0.231258937793242,24.74895548605926,0.3534135064415673,0.25230899017894326,0.48299984633538834,0.33367782640274346,0.04666363218307304,0.12303854137570068,0.429742531237361,0.0784517325989716,0.00990899948071473,-0.06515611069459337,15.453321914641597
425,1.0264860537299108,0.42869357622295934,0.3766127802699374,0.47699574714576803,0.46871739448173966,0.20669588215964502,0.04447225847507791,-0.05336449505572714,0.41860356648965424,0.4862182501108299,0.21933238351615564,0.16420049716937415,0.4999151356502396,0.048971484969003484,-0.04469290469543458,0.19352434370180335,0.2699819847298852,0.4156450279992623,0.46111115591385743,0.10211584005948732,0.013514748881239588,-0.09047447139248817,0.0165814356887878,0.1501355141282995,34.76941376533503,0.3816949667576674,0.2939768027605888,0.4444592523891977,0.3034684841895199,0.010604770125812596,0.0854284939468044,0.44646880765476454,0.04652380235814615,0.00836416119198647,-0.06470673427352847,14.8488983815521
426,1.216452433043064,0.0554186382906032,0.47943041371539,0.44294957445268557,0.4410425177477703,0.21515472246498135,0.04543438178187981,-0.07004862544179116,0.43139128742562205,0.3685084612552337,0.2711836417130966,0.08932732051405384,0.4507943814334632,0.04814822402849338,-0.036511108520456546,0.16713712309892884,0.3406041889200082,0.46959600660033646,0.42916159500923845,0.05101921779335108,0.005086967236557864,-0.09415167652798545,0.014886832020638799,0.12471834353310748,29.001260931755354,0.3864591900071661,0.3413987608892242,0.4978870454691549,0.3813019239698062,0.06523035414742342,0.13240801637165284,0.36735051101873145,0.011707014571917043,0.005083799643441003,-0.0781213759485435,16.745962253451978
427,0.891806731540949,0.10462913982811821,0.4449922227397267,0.47112132289423775,0.377259982771712,0.180612555304497,0.03977347036310217,-0.0494975305037899,0.3759985658584267,0.39926995039387053,0.18474342589757026,0.13424356201299126,0.46445112641921854,0.04696172232230929,-0.0480496247215835,0.2315228070774324,0.3558226032232389,0.48115983118728456,0.4959176827134279,0.14290781285761,0.007875464810710848,-0.07911083306529237,0.018449714930196724,0.16421776790512194,27.2020620835823,0.42890284283765645,0.26130329742054115,0.4731519414269387,0.25117903920211415,0.03246792931118175,0.18383897256145815,0.4026618482433485,0.06484476103995099,0.012661822402437342,-0.06149082372679682,19.62393108303689
428,1.4629715438523487,0.2975180336008464,0.3900431568119703,0.49239796319821355,0.48090135783640214,0.2725952358419059,0.042241414490481945,-0.05124796123644505,0.45085280403151284,0.41768675372271363,0.24020129846756136,0.18118786857826788,0.48758774911907854,0.04996757181046429,-0.04012571263759934,0.10796749711185867,0.2960801642808418,0.42729125675707874,0.42200510170788114,0.0817467045412018,0.00505458970273277,-0.09997836584890359,0.013420015683672603,0.25550275997809596,29.89784612305268,0.41291032864490085,0.32157513654522707,0.45991877652745644,0.2957291655768246,0.027494864162161986,0.1650238082903073,0.34586099621051286,0.039378910696640124,0.009533506207028926,-0.07601445654494735,17.574521834297478
429,0.7397208831543395,0.11276008950649645,0.40155421122318263,0.4544177289092107,0.41298078213983597,0.16954004089114588,0.043134699282307246,-0.057450388964972246,0.41606119909325245,0.34527194983004356,0.15608452855817234,0.19736526930427697,0.4005211294223462,0.045649333944279794,-0.04358932541224368,0.0617206373979404,0.4098845225899931,0.4557790676204401,0.4031917222348847,0.04573494586527772,0.012580424797012388,-0.08775741924902197,0.009542425951432405,0.24431444272918765,22.320262845165253,0.4400095395243182,0.23673828962187782,0.4866034771818422,0.37084904168356064,0.3271850239583419,0.11020204065443039,0.32776149296587737,0.09973065856765914,0.006872757983683722,-0.058192672714014036,18.734546479247815
430,1.0644051172831213,0.08109922342263094,0.4217617426692285,0.49861732974297845,0.4489906157409712,0.1987615661611413,0.04626035858573451,-0.04338666593509362,0.49510737646231817,0.3912464652182236,0.30439383383382285,0.15455410889268362,0.42980266180617477,0.012457857755511472,-0.05385841976460784,0.08082142437972047,0.28512605674141256,0.37351937486608844,0.36737184041214804,0.060402153846520486,0.010226675791793472,-0.09979832332343835,0.02091578133800045,0.194782718266165,26.22485692613924,0.4205673906164716,0.2795296964325407,0.49898267150621123,0.3510580764735012,0.05868214415955045,0.09882302607891227,0.41113292808620994,0.08552278101064079,0.01450680864313698,-0.06984512063191646,20.885721653198548
431,1.4540041518564424,0.25526180054706704,0.4560799570262889,0.4788609918397961,0.4293244210814232,0.2332884404612412,0.038432525900999576,-0.059742039213291825,0.4038218401268503,0.32434159425871983,0.27915142948881433,0.1179763260462042,0.41388496843253775,0.04484323915989472,-0.03761722967802236,0.09506018657157399,0.3803832382120787,0.44249033822545547,0.4686244314259058,0.09289439738906571,0.008417265518104133,-0.07648495660121984,0.0033370881732468806,0.18031229608687005,33.775472293114404,0.3370759010481684,0.3766583217772461,0.44505415716705576,0.26748278604364023,0.0455452801257375,0.08008724469257467,0.437375139896066,0.2815836617271295,0.011333244702455949,-0.06669428883596333,18.012885556108508
