test,loss,PleuWT_k_closed,PleuWT_k_ini,PleuWT_k_off,PleuWT_k_on,PleuWT_k_open,PleuWT_spread,PleuWT_superhelical_op,bridge_off,bridge_on,gyrase_concentration,lacI_k_off,lacI_k_on,leakage,tetA_k_closed,tetA_k_ini,tetA_k_off,tetA_k_on,tetA_k_open,tetA_spread,tetA_superhelical_op,topoI_concentration
1505,13.95765159224859,0.1302114513355225,0.21253545096241533,0.038084422452914074,0.2523939810470794,0.36651862474772456,0.005078641559970774,-0.06807992595717267,0.01150784968035165,0.0891838435402883,28.793891520948108,0.46369613151288475,0.2292945431946401,0.0907482644060369,0.3269503832597137,0.47563139781748204,0.19007296792859865,0.24057007325210714,0.1630712488768786,0.04791551187667226,-0.003509275840873584,11.962501346381071
1506,413.7852909728122,0.10575663537234928,0.15860607850802835,0.07728508621970316,0.22830586475058334,0.44079830895738314,0.007314097441565233,-0.08022948818402179,0.0010237509530418415,0.029125670491108483,32.69020418646859,0.43506503730297824,0.31521498531272735,0.06177340778507266,0.4202775298115863,0.38611760884582735,0.12343283732488736,0.22338350874815968,0.0798225583989431,0.04615146231052111,-0.01136553876007579,8.512553280477501
1507,7.358401309244325,0.15531205430628178,0.13502148372583056,0.06557707624875135,0.21456593011912162,0.39404055920599024,0.0125194873492244,-0.07052409863733346,0.0010895723625533402,0.01938368840836337,25.64866631774207,0.4751562726945782,0.11936087116853678,0.03112690778429783,0.3911839874341948,0.36323864350188756,0.1391289144178285,0.201441137597227,0.1436086424657333,0.044066036219274,-0.008529860231707438,9.382280347382213
1508,0.5628593703213367,0.08656785142193567,0.10390341237405412,0.10293645527187753,0.19165122610842608,0.4195058471321917,0.014438046998762532,-0.05976102326086347,0.008519724479315906,0.05528323952651079,30.648115787866686,0.44858244517523194,0.17074541372628627,0.010028017075267327,0.3566745149248696,0.39371896772281145,0.22643348015650894,0.27732044821577784,0.09107770042207315,0.047430929616707425,-0.014568476745913233,10.652365009416142
1509,293.52689385722977,0.11699503624540161,0.1915312767604574,0.11693966433123523,0.27443954165832657,0.37666814426229084,0.009293138639910374,-0.07320003628140948,0.00426827210116712,0.010000683075593925,27.901537755295937,0.42141352649409275,0.08996915785616387,0.04432677220281541,0.3453247266489291,0.467216441239935,0.16720511364566085,0.2525746811456929,0.12972932498940798,0.04901908890155143,-0.002045295763130628,12.613420198242332
1510,7.233414255108672,0.13836257458215062,0.07091055161846978,0.04807604189713668,0.2011482780073083,0.3443793124293588,0.00620741435611566,-0.06542674411089486,0.007093402533633809,0.041099862849873214,23.48530023193779,0.39830985694532955,0.26958154670407264,0.06852284644406727,0.3731548605438119,0.3530214214347719,0.20111438885088717,0.29406657805811315,0.072362304036275,0.04504023260399996,-0.00590030271354994,10.047705163751884
1511,0.6328767880726289,0.18853059779862896,0.14466783089818658,0.010014014081795905,0.2623526553585081,0.4509254910085213,0.011630541512613137,-0.056974735287418574,0.01065073591804264,0.010159307101604134,26.559802101651556,0.4415699969910549,0.24014797183975709,0.05559316455415413,0.3064446619905456,0.41984361233402095,0.1790551495608568,0.17146972156865756,0.19653863646596914,0.046829469498523416,-0.011825613146526658,9.004823205997383
1512,26.362064143949432,0.171039027727285,0.20049767157626552,0.14551860614039136,0.23963598576043796,0.32025237452126737,0.01345983671362753,-0.0774823208459168,0.0027863606979661748,0.0660168318942821,28.92143834511536,0.4624914017911981,0.20243605198532866,0.08014981603433777,0.26950705464632446,0.4991306352601491,0.15470611218817726,0.3141793678297981,0.11038263214138877,0.04259021573169204,-0.016497785361098378,8.502771185413597
1513,3.764833413481364,0.12332644289885342,0.1744638142736993,0.09164791142685463,0.1788881155218309,0.40269719324954517,0.01035374453066433,-0.06128866994887744,0.013686363427817387,0.08024383568379359,38.57104634258647,0.4829626245090487,0.06748840089899438,0.02042190266917289,0.32457558394583924,0.4333744336715842,0.2138570222759416,0.2433827952511317,0.1821325772440743,0.04915312660341661,-0.008947495545196835,11.411140999825983
1514,7.275464321097331,0.09727359434559686,0.15979716387251858,0.036625022833939945,0.28085026909104455,0.4284581349373416,0.012770387626137527,-0.053950303075002266,0.005590903555478309,0.027750553540074385,25.109498800648726,0.4078623418571693,0.13411774732211518,0.03731431919449975,0.36151901748854604,0.48768895714418886,0.12966687633397317,0.26810597388213414,0.1506298709181119,0.005069691028576032,-0.007127871561066821,13.156144401267778
1515,1.1235620706446958,0.16296956308924382,0.15166673395316185,0.0554347469269835,0.21143430311631836,0.358520611497005,0.03495568642308695,-0.0554778582629048,0.016038998280142363,0.07024070966861648,32.02029504054571,0.4516954771790153,0.283953592365913,0.10117514302671848,0.28079212622245275,0.44900912123741554,0.16764275998218722,0.22949812409530357,0.11690276946144115,0.04993399007457401,-0.0038602425975195636,12.176072713327152
1516,1.2397656615866584,0.14876023118983495,0.18320273320838373,0.1322269321395405,0.2297870757275728,0.38298379276665473,0.007616486554319979,-0.06506546122596968,0.009228288966086661,0.037326989901908074,27.08205534500962,0.38317106414434543,0.1450909824311527,0.044302436121966896,0.38513624439187366,0.3741304338616402,0.19592851271561262,0.18226720604686775,0.08406893231940538,0.04795207626910731,-0.010483149584597676,10.720454364211427
1517,0.8889216125388903,0.10997246695336474,0.11619589419477355,0.01945486384475677,0.24840797391593528,0.369872986958455,0.015130096553415446,-0.05882847953553533,0.0010664659705193348,0.05007805607754031,33.76603306857118,0.42857401145372603,0.25983595476092997,0.029893693837460263,0.40113093718398307,0.40962094386133596,0.24575589023358052,0.2090298698115036,0.16873418412391647,0.045504240030104705,-0.0022147673495039157,9.5564376428474
1518,5.53583935292077,0.1791521036602844,0.1300149246642391,0.07917661306552452,0.22224278057787822,0.39088355437164835,0.010913689969794478,-0.06694870192998302,0.01918342804737654,0.021993577932085923,30.333923293684247,0.46948447478796484,0.18975136428749736,0.08591878256292339,0.3427341249360395,0.48115977433833673,0.14296166033893237,0.19359877040553827,0.23007368167807832,0.04354068697436498,-0.013727306287315406,11.667111347317892
1519,1.2558723665954494,0.08560075159047542,0.21403511046151197,0.06891100005968256,0.17322194029115043,0.41289319921249334,0.009054925183386554,-0.06208832782546798,0.012686453278608801,0.059537166434001663,24.33035798833821,0.41850725307369097,0.16027867525045347,0.056708458646517704,0.29779184569309713,0.45536948270555627,0.12451910368494044,0.2210735422522692,0.06430262905402966,0.046632089143354635,-6.495139796700716e-05,10.100660556234322
1520,1.8304110790908008,0.12249278505018749,0.16691128018847268,0.09971184806319694,0.2583370087024719,0.34686626818793986,0.01592200854359394,-0.06978397245680562,0.007548143850841947,0.010405054008489975,36.7587959904889,0.440231785658802,0.2111257204237933,0.07109101180635519,0.31661047617076127,0.4280354240412652,0.17849044079164827,0.2573423942221993,0.09807348431018274,0.04828215513169545,-0.005096462085808019,9.096012787321168
1521,2.342887467866422,0.10632293742490034,0.08993888830729058,0.032007509813121685,0.20352926898915966,0.3578989210366696,0.014088310911963256,-0.05730685532240299,0.004926996935595969,0.01013763403430733,58.640431129780794,0.4865676760450658,0.32784689450363436,0.022642857324132654,0.37287910025892584,0.39886797649805783,0.23171915679875746,0.27664907749743817,0.1326859370055311,0.04576537674500754,-0.015617633384191056,29.817612749037608
1522,28.343174251524935,0.13132284310558948,0.194477471519035,0.04338162142646089,0.2838190541167833,0.31912249870929255,0.011915700317258828,-0.07588049614404288,0.017059738782665645,0.042407118165533206,28.872559123142977,0.4534905334845983,0.29802185099042416,0.051604339989694714,0.33266395718822994,0.38535038127787474,0.15973818144088597,0.24468147261748885,0.12560643778506264,0.04999259914388247,-0.008426651034166784,10.892555012865571
1523,1.0680573488433016,0.14037330068861004,0.17362015801854072,0.12235527650932052,0.26604743013642984,0.33365093619411884,0.009555282595578252,-0.06322398759041523,0.0010250996952550185,0.02778781188437858,35.10659428648466,0.49906693308337924,0.01176261948572549,0.10615220309944626,0.3502119084900477,0.4438862064559567,0.20637166332753037,0.304778394536337,0.20568497953703405,0.04438946478906157,-0.011950931192731622,10.382989013825869
1524,0.9271830973661079,0.1559380340087494,0.14440063811003073,0.08569991804100369,0.23685426982414243,0.4063781615989358,0.012802023131032087,-0.0594696860888605,0.010975978561670638,0.09052076138643048,22.3502935751024,0.39307574003447754,0.252657033370273,0.0102731244935488,0.25823842074609155,0.49922583095699213,0.18747567176318822,0.21550921696636718,0.21668668173082445,0.047746561558816944,-0.006222991756910334,12.652949710353656
1525,9.966048350123904,0.19260588471965628,0.20197033371351553,0.1111527456512991,0.1858933994791211,0.37389294195651207,0.008210109908726284,-0.014168626381867215,0.07314575561747887,0.01954665760617962,25.997174622346012,0.4774489165637367,0.24358249987720496,0.0901244578582227,0.2931567959062815,0.415450728375908,0.14966589288431648,0.2340593565284304,0.10525471084218938,0.04910451599965365,-0.003639508235096128,9.64604304430036
1526,3.860367429988185,0.09604123949933026,0.188232447787525,0.06170435691149691,0.21831056858619943,0.3286705403825991,0.006806311368705495,-0.07179545845102349,0.014728762662315048,0.048088905052752026,31.942060576739177,0.3753647855353598,0.2290249712110233,0.06537945153388801,0.3083032000139177,0.3552732021327206,0.22065642195562835,0.19765418306961194,0.16299730895616832,0.042449273667302355,-0.0019400904743700096,11.280989955132506
1527,2.070093742278976,0.16667736843856532,0.09885154344897618,0.019160250020911245,0.24938159571366553,0.42921277196050334,0.011305091475894797,-0.06447400315473885,0.002821688270726103,0.07348015335755072,27.69973979404047,0.4271370324007718,0.18328846309465274,0.039778798587903834,0.36141518773019354,0.37043011566049605,0.17356222621771683,0.2841444909885536,0.1366981596693654,0.04700733666839653,-0.009946793150049505,11.98545095987491
1528,16.397132236894645,0.08090816229516538,0.21715503873314335,0.07361382532012334,0.19091073548257734,0.3933757096690265,0.010387075981720794,-0.0680443541832078,0.0074483672046965314,0.03403215836687049,23.504310519026276,0.4600825089818497,0.021591223436603135,0.07474794085983831,0.392258156050124,0.4699057446332487,0.13275222481400833,0.2657980572012753,0.1465816433230681,0.04999174815551149,-0.007806847919632586,9.03456584029707
1529,1.104531802635703,0.1131327957225374,0.136927205895293,0.05355154964558878,0.27124346734390786,0.3487029750748798,0.013651747313927855,-0.06082504854922828,0.02012774022969214,0.05928363135240563,30.28726098504546,0.4143503894745493,0.28854605621372104,0.034797837308395335,0.32094996152687577,0.45952937356287116,0.20336879136775554,0.2533995509788337,0.11714809144367203,0.046112837638591225,-0.01332596228993629,13.181419053847751
1530,1.0781678170720248,0.14711667485096158,0.02830698030082965,0.01005179695400809,0.2086479050639935,0.38084123126405944,0.01482843858804649,-0.054712399471774906,0.009249126967666563,0.018920589654688645,33.208992822179106,0.43879133611535587,0.12447517555561351,0.05739416305571933,0.2738890618699419,0.43909906849785874,0.19279926436053,0.2230609760603557,0.07645506411678851,0.04444891903363661,-0.005326466817570521,9.787946422635484
1531,47.41614289953133,0.12835286108070215,0.15367816524148048,0.09755611707812292,0.23118255070629729,0.31159770131417974,0.012120092243552514,-0.07381561008495577,0.0035738849020756996,0.049086803749376025,24.996173504652518,0.4042374379629159,0.27408486355710127,0.027681289933678518,0.411620251060484,0.4041319064460253,0.2370601210490988,0.20594357285327242,0.17672743020765966,0.048756693470530015,-0.010379270962309211,10.826289062562038
1532,3.0756158935942812,0.1371000926043414,0.1189858154918272,0.028598601932026336,0.19782654913087333,0.3680074080396442,0.015967164162031422,-0.06662827767656965,0.006011000001416344,0.03524892179667595,26.427084971902588,0.49946361999216665,0.20479540536725216,0.019705977279720968,0.34284885774456303,0.38039916891915077,0.18293537835433463,0.16665175311849467,0.08974064556104172,0.049995499771646926,-0.0030073314727492133,12.323924444557028
1533,3.1602235301267028,0.18497343658154564,0.17864536564164654,0.0914986181187348,0.25498191517273117,0.3995938466010519,0.009609660657134766,-0.05797181003072132,0.06547816703696575,0.010033267588676089,29.40407364858979,0.47054577095296113,0.15424471480552,0.07895915169694732,0.3767363570444549,0.4995774046836454,0.12335793811786969,0.23569810393523832,0.06343022040668866,0.04313320650596801,-0.015550412814967452,10.370670963715622
1534,3.186333316251318,0.17421096561901903,0.2036886787594109,0.04473180341073507,0.22377159616875075,0.44518892572296476,0.005111897168803881,-0.062336660797971385,0.001033158237851121,0.06720519577490572,23.560302112503233,0.48921570840457396,0.10100730615565127,0.0939981093447124,0.3653524672183933,0.39548723214644416,0.16399974901798273,0.29488819092000934,0.19293229684118948,0.04746957836439321,-3.2752826591308896e-05,11.42075123366407
1535,2.4552817894442382,0.09610563724139105,0.16367080677339507,0.06611927087763395,0.2416762976874127,0.4210823153094804,0.013128238424236495,-0.055843823108872113,0.011711304157849382,0.08096208198124363,28.10951126751479,0.44596361742736357,0.2175681319552773,0.049148810371338655,0.33064272716762244,0.478863760148831,0.14130583705443722,0.17828047490584356,0.15156828853141957,0.045274074403789125,-0.0067630336510286155,8.872805648283386
1536,2.234270742688621,0.15524127343985322,0.1270271352677585,0.07856866909966873,0.17323078056457497,0.3604096686382704,0.014383440787191342,-0.06926861126172287,0.01729724713953544,0.02553205464123589,31.453437414978744,0.38953783585589663,0.1135144856094484,0.0652358883976889,0.35109786260385545,0.42563695437681004,0.21625764005156267,0.24686658475518328,0.10405543132927492,0.04177947718849748,-0.004406933781547509,9.5060416137096
1537,224.83001500521314,0.11936482706184197,0.14841575180301547,0.10863121553811707,0.2897897552465044,0.34111953520765814,0.011488285069041333,-0.08531707350337986,0.013880244355183069,0.041948643409124034,34.86064580856693,0.4331762117589647,0.3099364319134522,0.043315266026563395,0.2810037831301002,0.3452425962865915,0.1562415877701052,0.3176293599878988,0.12489097938334132,0.04994342430651557,-0.0018695421252906581,9.99792725455396
1538,13.48581097469268,0.10767435116911374,0.18906515756302697,0.05876038381940473,0.2128907413666956,0.3807065247211274,0.007782723074578779,-0.06498818090469738,0.008486677437407995,0.0585096890410709,25.161338986799734,0.4551491234843998,0.23407353135121745,0.10777308502815777,0.38384987360980616,0.36389526374899844,0.19797461765396565,0.2709364877424376,0.1588406852840787,0.049969898400652406,-0.012527491055579583,11.702891118062638
1539,1.4167663153150694,0.09035065735508638,0.2212554319959047,0.08425144177111964,0.2624605170108614,0.3141565924497687,0.010055085654864345,-0.060687225931180644,0.004030261881733976,0.019472341056052056,26.491214666818873,0.417211502475921,0.2701219519145047,0.02010587393452848,0.40300162209442225,0.3896652155207544,0.17317215262230268,0.18748451641443772,0.1379492302261285,0.04853777496049304,-0.00853908981038149,10.918217204917145
1540,4181.92439284262,0.16632738134992395,0.0818839231310643,0.12830246611051607,0.24739774778817153,0.35305988477928696,0.008578617894174047,-0.08161052824365328,0.012069969386956168,0.010055271934362026,33.01325809606415,0.47502952163196965,0.24964949568934022,0.01048408666914339,0.3094648087003609,0.49039496416652695,0.21163922107279304,0.26067877070551365,0.1694717887083206,0.04664393823330616,-0.010465826797126553,12.94482797822808
1541,2.8224110808024885,0.07960078251360203,0.16611358663882808,0.037170841657296345,0.2783123139259578,0.4091968545870826,0.012399931686405888,-0.05388004546859183,0.006229633053284111,0.03210166284074811,22.40704030596428,0.46572976173986896,0.17272675466847254,0.08280698782671111,0.33471497131833683,0.46484007559363133,0.14685703625696206,0.22903357641445476,0.11444159119298285,0.043698488956894155,-1.0080946451104106e-05,8.986191207703353
1542,6.5256526582229855,0.14622114149489066,0.174277251020719,0.11788345194619317,0.2249705463333819,0.3250644697366658,0.015298824890343555,-0.07154337958935435,0.015086507594104029,0.05238237528348544,30.425531770837964,0.4016375357366452,0.2235380001972761,0.06147711599927699,0.28976087651361015,0.4186076512345675,0.25319242226008404,0.2131575631826998,0.18377762347635646,0.04524905018578092,-0.015457741685840184,10.404086890117323
1543,0.49295604124920867,0.12991346919625751,0.1367691735564103,0.05187387584684065,0.2346338810934597,0.433708453332986,0.013964160869517751,-0.058632349087497544,0.010295973228893304,0.09290250645830708,28.859310962308736,0.4254423314010603,0.2438354537658004,0.03244676790928968,0.31684153167510376,0.4497903955077853,0.18375987898039597,0.2790639896818444,0.09563350927100676,0.04809355027131512,-0.005491138138448043,12.324573189200787
1544,4.464324346444668,0.1942679566827618,0.19638031043786996,0.13923473339792192,0.18229219050425038,0.3939729893383658,0.010952307933209945,-0.06318005129949612,0.0028512491202699,0.07190014841427625,37.3302447628064,0.44253781442636114,0.19400954263968342,0.0460695238938195,0.42138465255509544,0.406796851976508,0.12002836540998557,0.25108486871912455,0.054431067627604135,0.04603756448627458,-0.00011847547502785629,9.702122894858185
1545,1.2625008601775138,0.161142827712619,0.2083703243042822,0.025939434215649704,0.20695157164891448,0.3853546380993458,0.008685435981505675,-0.0672859806179479,0.020512991001996588,0.04206095744594349,45.65426863651162,0.4996714607895992,0.14067861807574664,0.09526899530214794,0.2651058819548234,0.4368669958465856,0.2278424373450434,0.28941886664287053,0.08257674944948033,0.04998354414807556,-0.007759762251437345,8.542790448719378
1546,2.727962931818251,0.10372663342954022,0.11123849510716859,0.10118337030712715,0.2680768984520072,0.36374202096933894,0.006614873116600806,-0.0571303885146011,0.01854434015139073,0.0278600779412594,22.407642680152144,0.49990305124461265,0.30085960051465516,0.07266600237789422,0.3013912846992739,0.37143755005878987,0.135599413051601,0.23909850345125996,0.20045732295200774,0.04903411148647677,-0.013358397312281823,11.181763969058382
1547,1.6336081244304732,0.11575710399984782,0.18281030042756502,0.07352838482342261,0.24184000709037112,0.41552381571466146,0.012866553191816064,-0.06535780921252525,0.008460417781491345,0.0824370946250593,31.663738951111373,0.45250617697345963,0.2629363192811858,0.010481040755669718,0.3578721680963869,0.362053760533932,0.24043079525470365,0.2014631085621585,0.06393649116227075,0.04750136089016138,-0.016529974270107186,11.754393378364027
1548,2.249612374406068,0.21552004853838305,0.15500360375973377,0.04325650404268783,0.19512598251925733,0.336795392231763,0.01030320166298181,-0.06053787974429455,0.004854668338154747,0.0630453317222152,27.352163575264342,0.48127056901719656,0.2083506133851134,0.054588920238875294,0.37169397295294326,0.3816205286454061,0.1630197937971351,0.30321635931418717,0.1433895599571334,0.04252310639357327,-0.004042510033713791,8.511177403574818
1549,9.308627001175523,0.18065556117556822,0.1454968679165951,0.0640691576964996,0.2873812274985807,0.3736222884524623,0.01584780951650388,-0.0747174986114327,0.013310207263056248,0.050765146720809826,24.965090763518294,0.4104258277513503,0.2806826160712531,0.028013862848942576,0.32395934415499744,0.48395935095184106,0.16859767621655639,0.2209183700670971,0.10428081333096363,0.04380300735623265,-0.011673481596080287,10.393224998295869
1550,264.40577123244736,0.08558795308357366,0.1280322035663034,0.09262352748785876,0.16681265247700275,0.3167593826414684,0.011588838128251587,-0.07865523537505648,0.01619403110523334,0.028634551900587762,23.882506940251368,0.3806472370680885,0.18211254461131132,0.041039678153889536,0.3408510761521398,0.3534194145785319,0.1505211988912845,0.25838249913890043,0.07428959197746099,0.04844094696725351,-4.307307760981812e-05,9.567575759557302
1551,2.5655489470723367,0.14019015259903653,0.04636944644658243,0.0838104529877278,0.2175666358272873,0.40111730069517115,0.009442230961870256,-0.0691079920702446,0.00989791544733604,0.03802555287088801,29.896979811939076,0.4350088499186635,0.3356810206330934,0.010143762941212747,0.39499163154705486,0.3258097281726751,0.18923957226294516,0.19090279809617125,0.12665555907003168,0.006495512415995046,-0.009329682175221024,10.895993963593895
1552,8.946291222776125,0.0997229153487413,0.1632649398752006,0.14884572505505272,0.22830991710634554,0.34851570517333474,0.006043396333545121,-0.05598953970841784,0.007007823329783197,0.017966107726911755,35.60089635775557,0.45910310028119805,0.32412319096360515,0.08480004610806524,0.3622007216863286,0.4330283343049968,0.2060686516831375,0.2701411342583224,0.08950360806753763,0.046772623579864836,-0.002223997197177254,12.733469125456242
1553,0.7776287172086003,0.1226797665026344,0.21839665488833493,0.10960166661125154,0.2531216300872601,0.38479069717557646,0.014728595403576902,-0.06264053320725371,0.0025788505707880233,0.0721023500866385,33.56623235681776,0.4247432853609323,0.2928297741933863,0.07100394259679768,0.3501818586674092,0.4563457426671249,0.26096722750449164,0.23162881685975906,0.15775446277132701,0.04463584533008968,-0.007788034737671266,8.507762942582787
1554,1.5281815327099708,0.15243001452303065,0.1922360452490575,0.055111204132756365,0.2725341725670856,0.3273797344870659,0.013593300096696948,-0.05310290453693248,0.011880242609570522,0.018323586693506186,22.304590630915285,0.46592316960349817,0.2002365775675473,0.054124870851314115,0.38506954992446857,0.3400816647568004,0.22182640588684055,0.24720039527998805,0.2157519270838119,0.04605333311006715,-0.004936405342523036,10.045488722734106
1555,9.902563700094104,0.13210615504100778,0.1751793334795014,0.017740064516689576,0.25715980938557237,0.4211343568200872,0.007966965272742094,-0.01034074110394749,0.004418378814856628,0.04599004806835551,26.199038587346287,0.39326976564864274,0.055681547831398864,0.09809994294194167,0.2815291220777671,0.47258751011985317,0.17795062203106074,0.21706950167173858,0.047420813271644865,0.04717637498213085,-0.005984553618344841,12.168950561164815
1556,0.9391512119900249,0.1753789605651327,0.20717062877475612,0.07188233225593504,0.20170804009617077,0.45276591965041413,0.012590189748987415,-0.05851106691587035,0.01841498790060638,0.05547824514169075,28.126273081989506,0.4885665056100956,0.23576180733181012,0.01875390167203864,0.29729115027100117,0.40048481741052483,0.1642669417418969,0.20492821584280116,0.11144368110209146,0.048262363043189906,-0.010894985747249616,11.377074468931884
1557,4.989179683139677,0.11224626301558846,0.15793975059220228,0.02974709342274283,0.2359777183668795,0.3076003570623179,0.005025035051511523,-0.06411955081548651,0.014701097276939147,0.03536947795753656,39.56498119698817,0.44709646411337783,0.16002021237460934,0.035877526884649416,0.33888143033754553,0.4161836468674461,0.19326640582330104,0.2820080132463256,0.17798869824713381,0.04485307753501106,-0.013768901500732032,13.33052071624859
1558,1.9547323179234686,0.07741198678608555,0.13606640082372495,0.12139744603512485,0.21387061701758095,0.36192727501809363,0.011063249271304476,-0.06633478001945753,0.006825584627752917,0.010397200623964181,31.46931012733977,0.41243330387604793,0.25724926710077684,0.06155913436894518,0.31909086788534086,0.38871515964065473,0.1389528349975787,0.3233557861618146,0.2330392853343472,0.04931760247909061,-0.0017993579153080179,9.232635906405687
1559,25.180194872863037,0.20076574382175055,0.18094325281952572,0.04789427723513229,0.2443150551798359,0.3345523807726391,0.012057192225793963,-0.07180219388035618,0.00998229829879375,0.026245748485674708,24.48076901333005,0.37250231220636243,0.2181621210654207,0.10975971269217569,0.40612376971768366,0.4490942475059326,0.12844941136657256,0.1801204751683165,0.1374675314104637,0.04566626675562453,-0.01698287960130337,10.546564247007149
1560,1.988769593390864,0.08910697785280597,0.11963139265647593,0.09978245188480983,0.18831186938527478,0.4089927534578838,0.016078539553978897,-0.054952094894273454,0.002643550187180422,0.09226503998634933,29.027556845471615,0.47457638074556596,0.0708841713824199,0.04632602091660112,0.3708785703377952,0.37586258501715997,0.15420613016611834,0.23947014145163473,0.12061303600029447,0.04743815459379489,-2.98895370128378e-05,9.313364287475917
1561,1.3852528817781709,0.1602499805738583,0.17013486249027188,0.08264799318486853,0.2221177562703018,0.3767606137071071,0.013447022816966287,-0.05992747181743769,0.02060253236422286,0.061804131950368074,27.150023480217115,0.4369526169664509,0.10585861575689375,0.0795182504927358,0.2716014862207552,0.44150197600340685,0.19886070634085873,0.16622385847337962,0.166324539386379,0.04195597122756861,-0.006935384859438568,11.86867964927822
1562,1.5381776587104234,0.1365528225793202,0.10130107269351138,0.0380881086374138,0.27728421324133656,0.035437302824196965,0.009090848000478312,-0.061749281149963246,0.012312879924222093,0.08008665646311058,22.303609345044077,0.4253718249707312,0.250378133098061,0.0671044882093242,0.3048693121550491,0.42759381072655145,0.20997534498778106,0.2634643061957582,0.09731313575941772,0.043058257369735294,-0.003692033328489626,10.193933188440374
1563,2.3810625774082266,0.12223629341421557,0.14944837337304037,0.13395483211647916,0.20390553827630847,0.4343663123411859,0.010378683605713895,-0.06788341631495386,0.01663010095999303,0.01876435724268512,32.66777444159719,0.49177150256471097,0.22767344976249712,0.028483211920096275,0.3283172792088476,0.463577362391648,0.18319992347603492,0.3101066130031276,0.15118617678893928,0.046386722615583936,-0.00974042643219614,8.977831702267663
1564,7.740095762813744,0.18623732398474918,0.2237231636528064,0.06334563881764235,0.26260896011722235,0.3446815419629114,0.007732835245620765,-0.056452283311920204,0.008767209068570155,0.0425011825034959,30.57828418777315,0.452491031795536,0.0885819249193392,0.018996120658162148,0.25863104259873626,0.49980502556644696,0.23255734688660568,0.21231967766506926,0.1878772689832465,0.04919324455146807,-0.012006164706333127,10.809761090947616
1565,2.8452830728825607,0.10719693670398081,0.19692335179471862,0.07281265826209021,0.2514994963779238,0.37084746958500486,0.014721035665542408,-0.07037090652468783,0.005328621683783152,0.03104927903534524,25.606777255770282,0.4010507802685453,0.1753730011329674,0.091589796968288,0.3522709441585629,0.35741767536264424,0.17574328471528378,0.22779217090047868,0.06772299010677438,0.04398342613933947,-1.0351145954353227e-05,8.506272278636999
1566,1.0374769709197338,0.14872258157087048,0.18846537929559304,0.09370687399205362,0.28729019212014495,0.35431079664296694,0.011281340065789557,-0.06324584345766035,0.0010422605635369928,0.049590425606690004,28.049697667214318,0.4999937272750526,0.1300911654023537,0.04851114483827653,0.37890219191366065,0.40878845634159156,0.11958800725245897,0.19363601387415677,0.03375163070961873,0.04522600834535452,-0.01491424873731152,11.230270123271701
1567,1.0326559966975521,0.1688972906204242,0.1585722457032252,0.010323466215970217,0.23500962364924383,0.3971778149852749,0.04773114023287211,-0.05336914751887038,0.010360001231849362,0.06875316644731061,23.624682665242116,0.030944747212091478,0.27421069583745245,0.058816231019191506,0.2870542199836471,0.47805161147881375,0.14189746579348483,0.25722463227491077,0.07914296394573281,0.04993927435030067,-0.00335945252530708,9.81429007766924
1568,1.830708837405293,0.13917853029245433,0.1309011513940207,0.11130639317121938,0.18161067629972655,0.31423222468902,0.014087290277914489,-0.059050567792232514,0.007439549718476971,0.01081220637459901,35.969202114601764,0.464864035933935,0.31688611251312543,0.036270531194724114,0.3936703351963443,0.42322537135332416,0.24417562824871847,0.2865996794548482,0.13059081578362683,0.04826900943784995,-0.0075396886732665615,12.30729832383339
1569,7.905780655247122,0.09900511634145664,0.21040043752211493,0.019834053060468426,0.2270192777562418,0.3047293150662705,0.007084580202945286,-0.06561100039136508,0.01403320508987577,0.03638489555324861,85.50833734348393,0.4799725808435539,0.2656718350812173,0.10355238487407617,0.3432410046796737,0.39313205845459076,0.22420846435207617,0.24398735824822265,0.05816471665763422,0.04173741513210952,-0.005833340862552162,13.246854534772483
1570,17.046870704067853,0.07858787500975847,0.14355917342529398,0.05264056093844559,0.16329312265063198,0.39037927417689233,0.012274072883978046,-0.07338828149922727,0.004661493378620189,0.010515530318011095,34.54267815144193,0.4172710197801309,0.14644935772716444,0.07950660704006318,0.3124452668797125,0.3470879753702772,0.15822005550170737,0.29803116448939815,0.20342344905915613,0.046912324353391224,-0.0019389258956246773,11.717157866530641
1571,0.6948683605778889,0.20830515643750622,0.17101645655631775,0.06441029020267351,0.21027662693730376,0.32303067337867913,0.015388104885172761,-0.057338497922435665,0.016600211246652185,0.019433767431819203,26.971403723060654,0.4343954586730616,0.1965759690772793,0.01022422940110321,0.36321162302658894,0.4895310585857503,0.2000056332886085,0.27424466764216754,0.10934734052325795,0.04898091896372425,-0.009436622034245043,8.511083025772876
1572,5.126183869325131,0.11468335985112361,0.1996133935034887,0.0902984093680884,0.2710372322724238,0.4212318421894665,0.009540948307293736,-0.06124696703979092,0.002802223316026962,0.05682838061577376,42.44422184767812,0.4458331297428446,0.23842638927956822,0.029251109665807216,0.3314487975487294,0.37927966640006366,0.1679049497682616,0.20340597174815575,0.1722552957793882,0.04742072868452074,-0.01277162408308517,10.066327098095735
