frame,time,type,name,concentration
369,369.0,topo,gyrase,0.25
370,370.0,topo,topoI,0.25
370,370.0,topo,gyrase,0.25
371,371.0,topo,topoI,0.25
371,371.0,topo,gyrase,0.25
372,372.0,topo,topoI,0.25
372,372.0,topo,gyrase,0.25
373,373.0,topo,topoI,0.25
373,373.0,topo,gyrase,0.25
374,374.0,topo,topoI,0.25
374,374.0,topo,gyrase,0.25
375,375.0,topo,topoI,0.25
375,375.0,topo,gyrase,0.25
376,376.0,topo,topoI,0.25
376,376.0,topo,gyrase,0.25
377,377.0,topo,topoI,0.25
377,377.0,topo,gyrase,0.25
378,378.0,topo,topoI,0.25
378,378.0,topo,gyrase,0.25
379,379.0,topo,topoI,0.25
379,379.0,topo,gyrase,0.25
380,380.0,topo,topoI,0.25
380,380.0,topo,gyrase,0.25
381,381.0,topo,topoI,0.25
381,381.0,topo,gyrase,0.25
382,382.0,topo,topoI,0.25
382,382.0,topo,gyrase,0.25
383,383.0,topo,topoI,0.25
383,383.0,topo,gyrase,0.25
384,384.0,topo,topoI,0.25
384,384.0,topo,gyrase,0.25
385,385.0,topo,topoI,0.25
385,385.0,topo,gyrase,0.25
386,386.0,topo,topoI,0.25
386,386.0,topo,gyrase,0.25
387,387.0,topo,topoI,0.25
387,387.0,topo,gyrase,0.25
388,388.0,topo,topoI,0.25
388,388.0,topo,gyrase,0.25
389,389.0,topo,topoI,0.25
389,389.0,topo,gyrase,0.25
390,390.0,topo,topoI,0.25
390,390.0,topo,gyrase,0.25
391,391.0,topo,topoI,0.25
391,391.0,topo,gyrase,0.25
392,392.0,topo,topoI,0.25
392,392.0,topo,gyrase,0.25
393,393.0,topo,topoI,0.25
393,393.0,topo,gyrase,0.25
394,394.0,topo,topoI,0.25
394,394.0,topo,gyrase,0.25
395,395.0,topo,topoI,0.25
395,395.0,topo,gyrase,0.25
396,396.0,topo,topoI,0.25
396,396.0,topo,gyrase,0.25
397,397.0,topo,topoI,0.25
